"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"1","BP","GO:0006955","immune response",295,-0.392421269509046,-2.39825272359447,1e-10,2.5505e-07,2.18263157894737e-07,433,"tags=31%, list=16%, signal=29%","GCSAM/LAPTM5/VAMP2/JAK1/FYN/THEMIS/TAPBP/SETD2/NUB1/KMT5B/LSM14A/HLA-E/TNIP1/EXOSC9/MAP4K2/IRF7/C12orf4/FLNB/DOCK10/PARP9/RIOK3/CAMK4/IL16/GAPDH/ZC3HAV1/SIPA1/TRIM22/PLCG1/ELF1/ST3GAL1/UBASH3A/TIFA/SPPL2A/PAG1/STAT3/NOTCH2/GPR65/LFNG/SOCS1/TRIM21/ZBTB1/RBPJ/NBN/RASGRP1/CREBBP/PDE4D/PLEC/GPI/INPP5D/ISG15/JAK2/HK1/TANK/PARP14/PELI1/IFITM3/LY9/LTA/ICOS/PTPN1/CRKL/TRIM5/TAP1/NFKB2/MALT1/SOS1/IFIH1/PTGER4/SIT1/GBP3/TRAFD1/WDFY1/ANXA1/FAS/CD96/GBP2/GZMA/ERAP2/ALPK1/CD38/IRF1/HSPA1A/GBP4/SMPD1/TNFSF13B/TNFAIP3/RGS1/GBP1/IFI44L/IFIT3/STAT1/GBP5"
"2","BP","GO:0002376","immune system process",470,-0.353771974014858,-2.22775919809438,1e-10,2.5505e-07,2.18263157894737e-07,433,"tags=28%, list=16%, signal=29%","GCSAM/LAPTM5/TGFBR2/VAMP2/JAK1/FYN/THEMIS/TAPBP/SETD2/CD5/NUB1/KMT5B/LSM14A/KMT2A/HLA-E/TNIP1/SRP54/EXOSC9/MAP4K2/IRF7/DOCK8/C12orf4/POLB/FLNB/HSPH1/RASSF5/DOCK10/GPR89B/PSMB9/PARP9/RIOK3/MKNK2/CAMK4/IL16/GAPDH/ZC3HAV1/SIPA1/MAP2K1/TRIM22/PIP4K2A/PLCG1/ZNF160/ELF1/RUNX3/SFXN1/ST3GAL1/HIPK2/RIN3/UBASH3A/SLC7A6OS/ACTN1/TIFA/SPPL2A/PAG1/STAT3/NOTCH2/CREB1/GPR65/LFNG/OXSR1/JAML/SOCS1/RAB8B/TRIM21/ZEB1/ZBTB1/RBPJ/NBN/RASGRP1/CREBBP/PDE4D/PLEC/LMO4/SMARCA2/GPI/SOD2/MAD1L1/INPP5D/CASP3/ISG15/JAK2/HK1/SIRPG/NFATC1/TANK/ITPKB/PARP14/PELI1/IFITM3/LY9/LTA/ICOS/PTPN1/CRKL/TRIM5/TAP1/NFKB2/MALT1/CHD7/EVI2B/JARID2/VEGFB/SOS1/IFIH1/PTGER4/SIT1/GBP3/TRAFD1/WDFY1/FOS/ANXA1/FAS/CD96/GBP2/GZMA/ERAP2/ALPK1/CD38/IRF1/HSPA1A/GBP4/SMPD1/TNFSF13B/TNFAIP3/VEGFA/IGFBP2/RGS1/GBP1/IFI44L/IFIT3/STAT1/GBP5"
"3","BP","GO:0010033","response to organic substance",487,-0.323898094275872,-2.04934960850645,1.86527306787229e-10,3.17158597307218e-07,2.71413593419873e-07,439,"tags=26%, list=16%, signal=26%","RNF5/GRK2/MBD5/LAPTM5/TGFBR2/VAMP2/JAK1/FYN/CREBRF/SETD2/NFKB1/NUB1/TBC1D4/LSM14A/LCOR/TNIP1/IRF7/DOCK8/POLB/FLNB/HSPH1/SPOCK2/STRN3/NR3C1/DGKD/LPIN2/TRAF5/DDIT4/PARP9/RIOK3/NUMA1/GAPDH/RGS19/SPINT2/UGCG/PIP4K2A/PLCG1/NREP/RUNX3/CSNK1E/HIPK2/ERO1A/SPPL2A/STAT3/NOTCH2/CREB1/OXSR1/GNAS/SOCS1/LDLRAD4/PDK3/TRIM21/ZEB1/GNG2/RBPJ/GAREM1/NCOA3/ABCC1/TMF1/CREBBP/GPI/SOD2/CASP3/ISG15/JAK2/PKM/NFATC1/TANK/PFKP/PGRMC2/RAP1A/SESN1/INSIG2/PARP14/PELI1/IFITM3/RHBDD2/PLIN2/CPNE1/LTA/PTPN1/CRKL/TRIM5/RAPGEF1/BCL11A/MALT1/JARID2/VEGFB/SOS1/AFF3/XRN1/CORO1B/TRDMT1/IFIH1/PTGER4/GBP3/ANKZF1/FOS/ANXA1/FAS/XAF1/CD96/SAP30/HK2/GBP2/KDM3A/ADAM23/ENO2/CD38/IRF1/HAPLN3/PER1/HSPA1A/GBP4/SMPD1/TNFSF13B/TNFAIP3/VEGFA/IGFBP2/PAM/MEAK7/GBP1/IFIT3/STAT1/GBP5"
"4","CC","GO:0019866","organelle inner membrane",161,0.388280451232968,2.4559880245366,2.42576770123424e-09,2.47476820879917e-06,2.11782287516177e-06,1207,"tags=79%, list=44%, signal=47%","MRPL23/MRPL4/CHCHD10/MRPL12/SCO2/COA3/MRPL15/NUTF2/SMIM4/ATP5MC1/SIGMAR1/THEM4/MRPL24/MICOS13/TIMM17A/TIMM23/MRPS27/SLC25A22/HIGD1A/MTLN/NDUFB2/NDUFA12/SMDT1/CYCS/NDUFA3/MRPS7/NDUFAF2/ATP5PB/TIMM13/NDUFB1/SLC25A39/MRPS17/AFG3L2/SLC25A33/MRPL50/NDUFS6/APOO/UQCC2/UQCRQ/SHMT2/MRPS21/MRPL48/NDUFAF4/EXOG/HIGD2A/NDUFAB1/NDUFB7/ATP5ME/MRPS34/MRPS28/ATP5MF/CYC1/NDUFB3/PHB2/NDUFA6/PET100/MRPS26/SDHC/COQ4/MICOS10/MRPL3/NDUFB5/FPGS/ATP5PD/TIMM50/MRPS25/MRPS12/COX6C/UNC50/MRPL41/MRPL27/NME4/NDUFA2/ATP5F1D/MPV17/MRPL28/SLC25A6/MRPL52/UQCRH/SAMM50/MRPL51/NDUFA4/NDUFV1/COX5A/UQCR11/STOML2/ATP5MC3/ATP5F1E/ATP5MC2/NDUFA7/COX6A1/MRPL20/TRAP1/UQCR10/SLC25A3/NDUFB9/TOMM40/COX10/NDUFA11/PAM16/COX6B1/MRPL19/MRPS33/MRPL34/MRPL32/SURF1/TIMMDC1/NDUFA9/MRPL18/MRPL33/HSPA9/SLC25A12/TMEM177/UCP2/MTX1/SLC25A1/COX11/TMEM14C/LDHB/PLSCR3/MRPS35/NDUFA1/MRPS31/NDUFC2/HSPD1/MRPL16/TMEM11"
"5","BP","GO:0034097","response to cytokine",174,-0.412556743627036,-2.34368445272791,2.18506668221279e-09,2.47476820879917e-06,2.11782287516177e-06,432,"tags=32%, list=16%, signal=28%","LAPTM5/JAK1/SETD2/NFKB1/NUB1/LSM14A/IRF7/DOCK8/FLNB/SPOCK2/TRAF5/PARP9/GAPDH/UGCG/SPPL2A/STAT3/CREB1/OXSR1/SOCS1/TRIM21/CASP3/ISG15/JAK2/NFATC1/TANK/PFKP/PARP14/IFITM3/CPNE1/PTPN1/CRKL/JARID2/SOS1/AFF3/IFIH1/GBP3/FOS/ANXA1/FAS/XAF1/HK2/GBP2/KDM3A/ADAM23/CD38/IRF1/HSPA1A/GBP4/SMPD1/TNFSF13B/TNFAIP3/GBP1/IFIT3/STAT1/GBP5"
"6","CC","GO:0005743","mitochondrial inner membrane",156,0.389290099401481,2.46506902013304,5.68236405482567e-09,4.83095650727762e-06,4.1341690763793e-06,1244,"tags=82%, list=46%, signal=47%","MRPL23/MRPL4/CHCHD10/MRPL12/SCO2/COA3/MRPL15/SMIM4/ATP5MC1/THEM4/MRPL24/MICOS13/TIMM17A/TIMM23/MRPS27/SLC25A22/HIGD1A/MTLN/NDUFB2/NDUFA12/SMDT1/CYCS/NDUFA3/MRPS7/NDUFAF2/ATP5PB/TIMM13/NDUFB1/SLC25A39/MRPS17/AFG3L2/SLC25A33/MRPL50/NDUFS6/APOO/UQCC2/UQCRQ/SHMT2/MRPS21/MRPL48/NDUFAF4/EXOG/HIGD2A/NDUFAB1/NDUFB7/ATP5ME/MRPS34/MRPS28/ATP5MF/CYC1/NDUFB3/PHB2/NDUFA6/PET100/MRPS26/SDHC/COQ4/MICOS10/MRPL3/NDUFB5/FPGS/ATP5PD/TIMM50/MRPS25/MRPS12/COX6C/MRPL41/MRPL27/NME4/NDUFA2/ATP5F1D/MPV17/MRPL28/SLC25A6/MRPL52/UQCRH/SAMM50/MRPL51/NDUFA4/NDUFV1/COX5A/UQCR11/STOML2/ATP5MC3/ATP5F1E/ATP5MC2/NDUFA7/COX6A1/MRPL20/TRAP1/UQCR10/SLC25A3/NDUFB9/TOMM40/COX10/NDUFA11/PAM16/COX6B1/MRPL19/MRPS33/MRPL34/MRPL32/SURF1/TIMMDC1/NDUFA9/MRPL18/MRPL33/HSPA9/SLC25A12/TMEM177/UCP2/MTX1/SLC25A1/COX11/TMEM14C/LDHB/PLSCR3/MRPS35/NDUFA1/MRPS31/NDUFC2/HSPD1/MRPL16/TMEM11/SFXN4/MRPL58/CNP/MRPS11"
"7","BP","GO:0034341","response to interferon-gamma",28,-0.694080747964754,-2.66293631859828,1.77517753731488e-08,7.56570029659952e-06,6.47447025454208e-06,423,"tags=61%, list=16%, signal=52%","JAK1/NUB1/FLNB/PARP9/GAPDH/SOCS1/TRIM21/JAK2/PARP14/IFITM3/GBP3/GBP2/IRF1/GBP4/GBP1/STAT1/GBP5"
"8","BP","GO:0001666","response to hypoxia",54,-0.57450409478157,-2.57736778159582,1.66496192792896e-08,7.56570029659952e-06,6.47447025454208e-06,347,"tags=44%, list=13%, signal=40%","DDIT4/ALKBH5/HIPK2/ERO1A/MDM4/PDK3/RBPJ/CREBBP/SOD2/CASP3/LTA/PGK1/ENO1/VEGFB/BNIP3L/EGLN1/FAM162A/BNIP3/FOS/HK2/HILPDA/CD38/VEGFA/PAM"
"9","BP","GO:0036293","response to decreased oxygen levels",54,-0.57450409478157,-2.57736778159582,1.66496192792896e-08,7.56570029659952e-06,6.47447025454208e-06,347,"tags=44%, list=13%, signal=40%","DDIT4/ALKBH5/HIPK2/ERO1A/MDM4/PDK3/RBPJ/CREBBP/SOD2/CASP3/LTA/PGK1/ENO1/VEGFB/BNIP3L/EGLN1/FAM162A/BNIP3/FOS/HK2/HILPDA/CD38/VEGFA/PAM"
"10","BP","GO:0070482","response to oxygen levels",59,-0.556764962514732,-2.56043878958449,1.77981579218181e-08,7.56570029659952e-06,6.47447025454208e-06,379,"tags=44%, list=14%, signal=39%","POLB/DDIT4/ALKBH5/HIPK2/ERO1A/MDM4/PDK3/RBPJ/CREBBP/SOD2/CASP3/LTA/PGK1/ENO1/VEGFB/BNIP3L/EGLN1/FAM162A/BNIP3/FOS/FAS/HK2/HILPDA/CD38/VEGFA/PAM"
