"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"1","CC","GO:0022626","cytosolic ribosome",65,-0.740178261025879,-3.6699203893148,1e-10,2.9825e-08,2.84605263157895e-08,218,"tags=98%, list=31%, signal=74%","RPL36/RPS7/RPS15A/RACK1/RPS23/RPS28/RPL7A/RPLP1/RPL18A/RPL35/RPS24/RPL35A/RPL32/RPL9/RPS26/RPS13/RPL8/RPS25/RPS12/RPS9/RPL23A/RPL7/RPL36A/RPL39/RPS5/RPL17/RPS3/RPL13/RPL31/RPS14/RPS27/RPL34/RPS21/RPS27A/RPL3/RPL15/RPL5/UBA52/RPSA/RPL6/RPS17/RPL23/RPS6/RPS8/RPL22/RPS11/RPL10A/RPS2/RPL27/RPL38/RPL37/RPS20/RPS16/RPL21/RPLP2/RPL37A/RPL4/RPL27A/RPS3A/RPL13A/RPS29/RPS10/ISG15/RPS4Y1"
"2","CC","GO:0044391","ribosomal subunit",66,-0.717211445116696,-3.57903903890183,1e-10,2.9825e-08,2.84605263157895e-08,218,"tags=97%, list=31%, signal=73%","RPL36/RPS7/RPS15A/RACK1/RPS23/RPS28/RPL7A/RPLP1/RPL18A/RPL35/RPS24/RPL35A/RPL32/RPL9/RPS26/RPS13/RPL8/RPS25/RPS12/RPS9/RPL23A/RPL7/RPL36A/RPL39/RPS5/RPL17/RPS3/RPL13/RPL31/RPS14/RPS27/RPL34/RPS21/RPS27A/RPL3/RPL15/RPL5/UBA52/RPSA/RPL6/RPS17/RPL23/RPS6/RPS8/RPL22/RPS11/RPL10A/RPS2/RPL27/RPL38/RPL37/RPS20/RPS16/RPL21/RPLP2/RPL37A/RPL4/RPL27A/RPS3A/RPL13A/RPS29/RPS10/ISG15/RPS4Y1"
"3","MF","GO:0003735","structural constituent of ribosome",66,-0.698182335622506,-3.48407969850234,1e-10,2.9825e-08,2.84605263157895e-08,218,"tags=95%, list=31%, signal=72%","RPL36/RPS7/RPS15A/RPS23/RPS28/RPL7A/RPLP1/RPL18A/RPL35/RPS24/RPL35A/RPL32/RPL9/RPS26/RPS13/RPL8/RPS25/RPS12/RPS9/RPL23A/RPL7/RPL36A/RPL39/RPS5/RPL17/RPS3/RPL13/RPL31/RPS14/RPS27/RPL34/RPS21/RPS27A/RPL3/RPL15/RPL5/UBA52/RPSA/RPL6/RPS17/RPL23/RPS6/RPS8/RPL22/RPS11/RPL10A/RPS2/RPL27/RPL38/RPL37/RPS20/RPS16/RPL21/RPLP2/RPL37A/RPL4/RPL27A/RPS3A/RPL13A/RPS29/RPS10/ISG15/RPS4Y1"
"4","CC","GO:0005840","ribosome",68,-0.684045473051368,-3.43494887696921,1e-10,2.9825e-08,2.84605263157895e-08,218,"tags=94%, list=31%, signal=72%","RPL36/RPS7/RPS15A/RACK1/RPS23/RPS28/RPL7A/RPLP1/RPL18A/RPL35/RPS24/RPL35A/RPL32/RPL9/RPS26/RPS13/RPL8/RPS25/RPS12/RPS9/RPL23A/RPL7/RPL36A/RPL39/RPS5/RPL17/RPS3/RPL13/RPL31/RPS14/RPS27/RPL34/RPS21/RPS27A/RPL3/RPL15/RPL5/UBA52/RPSA/RPL6/RPS17/RPL23/RPS6/RPS8/RPL22/RPS11/RPL10A/RPS2/RPL27/RPL38/RPL37/RPS20/RPS16/RPL21/RPLP2/RPL37A/RPL4/RPL27A/RPS3A/RPL13A/RPS29/RPS10/ISG15/RPS4Y1"
"5","BP","GO:0002181","cytoplasmic translation",69,-0.642820775408663,-3.23702263895916,1e-10,2.9825e-08,2.84605263157895e-08,218,"tags=93%, list=31%, signal=71%","RPL36/RPS7/RPS15A/RACK1/RPS23/RPS28/RPL7A/RPLP1/RPL18A/RPL35/RPS24/RPL35A/RPL32/RPL9/RPS26/RPS13/RPL8/RPS25/RPS12/RPS9/RPL23A/RPL7/RPL36A/RPL39/RPS5/RPL17/RPS3/RPL13/PABPC1/RPL31/RPS14/RPS27/RPL34/RPS21/RPS27A/RPL3/RPL15/RPL5/UBA52/RPSA/RPL6/RPS17/EIF3L/RPL23/RPS6/RPS8/RPL22/RPS11/RPL10A/RPS2/RPL27/RPL38/RPL37/RPS20/RPS16/RPL21/RPLP2/RPL37A/RPL4/RPL27A/RPS3A/RPL13A/RPS29/RPS10"
"6","BP","GO:0051607","defense response to virus",27,-0.786325299897386,-3.10332271769317,1e-10,2.9825e-08,2.84605263157895e-08,80,"tags=70%, list=12%, signal=65%","NLRC5/IFI6/BST2/IRF9/ISG15/TRIM5/DDX60/TRIM56/TRIM21/STAT2/TRIM22/DTX3L/RTP4/PARP9/IRF1/IFI44L/GBP1/STAT1/IL1B"
"7","BP","GO:0140546","defense response to symbiont",27,-0.786325299897386,-3.10332271769317,1e-10,2.9825e-08,2.84605263157895e-08,80,"tags=70%, list=12%, signal=65%","NLRC5/IFI6/BST2/IRF9/ISG15/TRIM5/DDX60/TRIM56/TRIM21/STAT2/TRIM22/DTX3L/RTP4/PARP9/IRF1/IFI44L/GBP1/STAT1/IL1B"
"8","BP","GO:0098542","defense response to other organism",70,-0.602680740734426,-3.05504767963352,1e-10,2.9825e-08,2.84605263157895e-08,93,"tags=46%, list=13%, signal=44%","CD74/CASP4/RPL13A/NLRC5/IFI6/TRAFD1/BST2/IRF9/IFI35/ISG15/SOCS1/ALPK1/TRIM5/DDX60/TRIM56/TRIM21/STAT2/TRIM22/PARP14/DTX3L/GBP2/RTP4/TRGV3/PARP9/IRF1/IRF4/IFI44L/GBP4/GBP1/GBP5/STAT1/IL1B"
"9","BP","GO:0009615","response to virus",36,-0.709605224434269,-3.0427997716926,1.68119067212562e-10,4.45702327076858e-08,4.25311745474586e-08,80,"tags=56%, list=12%, signal=52%","NLRC5/IFI6/BST2/IRF9/NPC2/ISG15/TRIM5/DDX60/TRIM56/TRIM21/STAT2/TRIM22/DTX3L/RTP4/PARP9/IRF1/IFI44L/GBP1/STAT1/IL1B"
"10","CC","GO:0022627","cytosolic small ribosomal subunit",31,-0.720543806646526,-2.95142675756748,2.04277185112275e-10,4.87405363677888e-08,4.65106896208264e-08,217,"tags=100%, list=31%, signal=72%","RPS15A/RACK1/RPS23/RPS28/RPS24/RPS26/RPS13/RPS25/RPS12/RPS9/RPS5/RPS3/RPS14/RPS27/RPS21/RPS27A/UBA52/RPSA/RPS17/RPS6/RPS8/RPS11/RPS2/RPS20/RPS16/RPS3A/RPS29/RPS10/ISG15/RPS4Y1"
