"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"1","BP","GO:0002399","MHC class II protein complex assembly",5,0.975786924939467,2.08814410856274,7.01134204295232e-08,6.29969082559266e-05,5.56479147409058e-05,15,"tags=100%, list=4%, signal=98%","HLA-DRB5/HLA-DRB1/HLA-DRA/HLA-DPB1/HLA-DPA1"
"2","BP","GO:0002503","peptide antigen assembly with MHC class II protein complex",5,0.975786924939467,2.08814410856274,7.01134204295232e-08,6.29969082559266e-05,5.56479147409058e-05,15,"tags=100%, list=4%, signal=98%","HLA-DRB5/HLA-DRB1/HLA-DRA/HLA-DPB1/HLA-DPA1"
"3","MF","GO:0042605","peptide antigen binding",6,0.953995378008083,2.1337236632114,1.58774360238529e-07,9.51058417828786e-05,8.40111351718249e-05,15,"tags=83%, list=4%, signal=82%","HLA-DRB5/HLA-DRB1/HLA-DRA/HLA-DPB1/HLA-DPA1"
"4","CC","GO:0000139","Golgi membrane",24,0.727944829948899,2.44868022888149,3.07475541340572e-07,0.000138133386947252,0.000122019241142522,15,"tags=33%, list=4%, signal=34%","HLA-DRB5/CSGALNACT1/HLA-DRB1/HLA-DRA/GBP1/HLA-DPB1/APOO/HLA-DPA1"
"5","BP","GO:0002396","MHC protein complex assembly",6,0.946337938697059,2.11659689317227,5.68274745166592e-07,0.000170198286177394,0.000150343564159863,15,"tags=83%, list=4%, signal=82%","HLA-DRB5/HLA-DRB1/HLA-DRA/HLA-DPB1/HLA-DPA1"
"6","BP","GO:0002501","peptide antigen assembly with MHC protein complex",6,0.946337938697059,2.11659689317227,5.68274745166592e-07,0.000170198286177394,0.000150343564159863,15,"tags=83%, list=4%, signal=82%","HLA-DRB5/HLA-DRB1/HLA-DRA/HLA-DPB1/HLA-DPA1"
"7","CC","GO:0042611","MHC protein complex",7,0.909924497287903,2.13388898147989,7.43119880870885e-07,0.000190769489417854,0.000168515004564405,15,"tags=71%, list=4%, signal=70%","HLA-DRB5/HLA-DRB1/HLA-DRA/HLA-DPB1/HLA-DPA1"
"8","CC","GO:0010008","endosome membrane",12,0.83121782822173,2.32558414971198,1.14893533673716e-06,0.000258079600014584,0.000227972958921005,15,"tags=50%, list=4%, signal=50%","HLA-DRB5/HLA-DRB1/HLA-DRA/HLA-DPB1/CD8B/HLA-DPA1"
"9","MF","GO:0003823","antigen binding",10,0.857140481846475,2.24309864459313,1.64415927402011e-06,0.000328283801712681,0.000289987390084482,37,"tags=70%, list=9%, signal=65%","HLA-DRB5/LAG3/HLA-DRB1/HLA-DRA/HLA-DPB1/HLA-DPA1/IGLV2-14"
"10","BP","GO:0034976","response to endoplasmic reticulum stress",20,-0.627633069041637,-2.78678567215059,3.04895110018383e-06,0.000349924093386416,0.000309103202897646,118,"tags=80%, list=28%, signal=60%","GORASP2/HM13/CALR/XBP1/PDIA4/MANF/SDF2L1/HERPUD1/DDIT3/PMAIP1/P4HB/HSPA5/HYOU1/PPP1R15A/THBS1/BCL2"
