"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"1","CC","GO:0022626","cytosolic ribosome",52,-0.67092452855776,-3.22173759215875,1e-10,4.177e-07,3.82526315789474e-07,599,"tags=96%, list=31%, signal=68%","RPS19/RPL36/RPS26/FAU/RPL39/RPS27/RPS14/RPS21/RPS24/RPS25/RPL13/RPL36A/RACK1/RPS27A/RPS7/RPL34/RPL3/RPL23A/RPL17/RPL31/UBA52/RPL7/RPS8/RPL21/RPL22/RPL5/RPL15/RPSA/RPS11/RPL37/RPLP2/RPS6/RPL27/RPL10A/RPL38/RPS3A/RPS17/RPL6/RPL23/RPS20/RPS16/RPS2/RPL37A/RPS29/RPL27A/RPL4/RPL13A/RPS10/ISG15/RPS4Y1"
"2","BP","GO:0002181","cytoplasmic translation",67,-0.535620652620248,-2.72511261775759,2.57340668005129e-09,5.37455985128713e-06,4.92197888174021e-06,605,"tags=84%, list=32%, signal=59%","EIF3G/RPS19/RPL36/RPS26/FAU/RPL39/RPS27/RPS14/RPS21/RPS24/RPS25/EIF3D/RPL13/EIF4A1/EIF3F/RPL36A/RACK1/RPS27A/EIF4B/RPS7/RPL34/RPL3/EIF3E/RPL23A/RPL17/EIF3A/RPL31/UBA52/RPL7/RPS8/RPL21/RPL22/RPL5/RPL15/RPSA/RPS11/RPL37/RPLP2/RPS6/RPL27/RPL10A/RPL38/RPS3A/RPS17/RPL6/RPL23/EIF3L/RPS20/RPS16/RPS2/RPL37A/RPS29/RPL27A/RPL4/RPL13A/RPS10"
"3","CC","GO:0044391","ribosomal subunit",68,-0.503968978121332,-2.56391617551887,4.60922945954788e-08,6.41758381751049e-05,5.87717187929718e-05,599,"tags=75%, list=31%, signal=53%","RPS19/RPL36/RPS26/FAU/RPL39/RPS27/RPS14/RPS21/RPS24/RPS25/RPL13/RPL36A/RACK1/RPS27A/RPS7/RPL34/RPL3/MRPL51/RPL23A/RPL17/RPL31/UBA52/RPL7/RPS8/RPL21/RPL22/RPL5/RPL15/RPSA/RPS11/RPL37/RPLP2/RPS6/RPL27/RPL10A/RPL38/RPS3A/RPS17/RPL6/RPL23/RPS20/RPS16/RPS2/RPL37A/RPS29/RPL27A/RPL4/RPL13A/RPS10/ISG15/RPS4Y1"
"4","BP","GO:0051607","defense response to virus",53,-0.547735505108712,-2.6345704176864,9.78401498976568e-08,6.81130510204188e-05,6.23773867944009e-05,203,"tags=43%, list=11%, signal=40%","TRIM5/TANK/IRF9/DTX3L/ANKRD17/IFIH1/STAT2/IFI6/BIRC3/DDX60/NLRC5/TRIM21/RTP4/PARP9/GBP3/TRIM22/ISG15/TRIM56/IRF1/IFIT3/IFI44L/GBP1/STAT1"
"5","BP","GO:0140546","defense response to symbiont",53,-0.547735505108712,-2.6345704176864,9.78401498976568e-08,6.81130510204188e-05,6.23773867944009e-05,203,"tags=43%, list=11%, signal=40%","TRIM5/TANK/IRF9/DTX3L/ANKRD17/IFIH1/STAT2/IFI6/BIRC3/DDX60/NLRC5/TRIM21/RTP4/PARP9/GBP3/TRIM22/ISG15/TRIM56/IRF1/IFIT3/IFI44L/GBP1/STAT1"
"6","MF","GO:0003735","structural constituent of ribosome",67,-0.503094875293054,-2.55962906934865,8.87306775097082e-08,6.81130510204188e-05,6.23773867944009e-05,599,"tags=75%, list=31%, signal=53%","RPS19/RPL36/RPS26/FAU/RPL39/RPS27/RPS14/RPS21/RPS24/RPS25/RPL13/RPL36A/RPS27A/RPS7/RPL34/RPL3/MRPL51/RPL23A/RPL17/RPL31/UBA52/RPL7/RPS8/RPL21/RPL22/RPL5/RPL15/RPSA/RPS11/RPL37/RPLP2/RPS6/RPL27/RPL10A/RPL38/RPS3A/RPS17/RPL6/RPL23/RPS20/RPS16/RPS2/RPL37A/RPS29/RPL27A/RPL4/RPL13A/RPS10/ISG15/RPS4Y1"
"7","BP","GO:0045087","innate immune response",121,-0.401854547712656,-2.35118730249222,3.75921021979732e-07,0.00022431744411562,0.000205428119379601,203,"tags=26%, list=11%, signal=25%","TRIM5/TANK/DTX3L/ANKRD17/TP53/IFIH1/STAT2/JAK2/IFI6/BIRC3/DDX60/NLRC5/RPL13A/IFI35/TRIM21/TRAFD1/PARP9/PARP14/GBP3/TRIM22/ISG15/TRIM56/IRF1/GBP2/KLRK1/ALPK1/IFIT3/GBP4/GBP1/STAT1/GBP5/HLA-G"
"8","CC","GO:0022627","cytosolic small ribosomal subunit",26,-0.678188165273507,-2.75154987677871,5.16742466468348e-07,0.000269804160304786,0.000247084489887628,599,"tags=96%, list=31%, signal=67%","RPS19/RPS26/FAU/RPS27/RPS14/RPS21/RPS24/RPS25/RACK1/RPS27A/RPS7/UBA52/RPS8/RPSA/RPS11/RPS6/RPS3A/RPS17/RPS20/RPS16/RPS2/RPS29/RPS10/ISG15/RPS4Y1"
"9","CC","GO:0022625","cytosolic large ribosomal subunit",27,-0.647315337602895,-2.63418919100297,6.01911366577545e-07,0.000279353753132712,0.000255829930543017,596,"tags=96%, list=31%, signal=67%","RPL36/RPL39/RPL13/RPL36A/RPL34/RPL3/RPL23A/RPL17/RPL31/UBA52/RPL7/RPL21/RPL22/RPL5/RPL15/RPL37/RPLP2/RPL27/RPL10A/RPL38/RPL6/RPL23/RPL37A/RPL27A/RPL4/RPL13A"
"10","BP","GO:0140467","integrated stress response signaling",8,0.882789682022132,2.3056437487156,8.94545855987045e-07,0.000373651804045789,0.000342187330595465,54,"tags=62%, list=3%, signal=61%","FOS/PPP1R15A/DDIT3/HSPA5/JUN"
