"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"1","CC","GO:0019866","organelle inner membrane",53,0.499852975037217,2.4638360945204,2.12489248784193e-06,0.0030559658646084,0.00272383517072961,411,"tags=92%, list=45%, signal=54%","HIGD1A/MPC1/MRPL15/MRPL24/MRPL23/SMIM4/NME4/UCP2/SAMM50/CHCHD10/MICOS13/NDUFA12/NDUFB7/THEM4/PLSCR3/SURF1/NUTF2/MRPL4/NDUFA3/ATP5MC1/NDUFB1/NDUFB2/MRPL41/MRPS26/PET100/NDUFAB1/HIGD2A/UQCR11/ATP5ME/SLC25A3/SDHC/ATP5F1D/NDUFA4/NDUFA2/MRPS34/ATP5PD/NDUFA11/ATP5PB/MRPL57/COX6C/UQCR10/MRPS21/MCUB/UQCRH/ATP5F1E/NDUFB9/LDHB/COX6B1/COX6A1"
"2","BP","GO:0006950","response to stress",237,-0.335964672222418,-1.98813565929699,2.15816798348051e-06,0.0030559658646084,0.00272383517072961,276,"tags=42%, list=30%, signal=40%","BRD4/TNIP1/RBPJ/RELB/LGALS8/ALKBH5/CASP4/HLA-A/ING2/FGFR1OP2/XBP1/MAP2K1/MTR/UBR5/GNAS/HIF1A/IFI16/CREBBP/PARP14/NREP/ISG15/PLCG1/RRAGD/GADD45B/LSM14A/GPI/PDK1/LY9/PTTG1IP/DTX3L/STAT3/MIF/PLIN2/NFKB1/MEAK7/FOS/ZBTB1/ERO1A/NOG/CD48/BCL3/TRIM56/PLAC8/SLC2A1/TRIM5/APOL3/SMYD2/ANKZF1/BCL6/PGK1/PARP10/ZBTB4/RASGRP1/APOL2/HK1/ENO1/STAT2/LTA/TNFAIP3/ZMIZ1/GSTM1/BNIP3L/VEGFB/TAP1/MALT1/PER1/TIFA/PARP9/INSIG2/IFIH1/JAM3/EGLN1/BNIP3/FAM162A/TFEB/NUDT2/TRIM22/FMR1/LONP1/TRAFD1/KDM6B/IFITM3/HILPDA/GBP2/VEGFA/N4BP3/HK2/FAS/GBP4/CD38/IRF1/ALPK1/ANXA1/IFI44L/AK4/GBP1/STAT1/GBP5/IRF4/HLA-G"
"3","CC","GO:0005743","mitochondrial inner membrane",52,0.497531144982982,2.42229550207634,8.86799575562744e-06,0.0083713879933123,0.00746156274455951,411,"tags=92%, list=45%, signal=54%","HIGD1A/MPC1/MRPL15/MRPL24/MRPL23/SMIM4/NME4/UCP2/SAMM50/CHCHD10/MICOS13/NDUFA12/NDUFB7/THEM4/PLSCR3/SURF1/MRPL4/NDUFA3/ATP5MC1/NDUFB1/NDUFB2/MRPL41/MRPS26/PET100/NDUFAB1/HIGD2A/UQCR11/ATP5ME/SLC25A3/SDHC/ATP5F1D/NDUFA4/NDUFA2/MRPS34/ATP5PD/NDUFA11/ATP5PB/MRPL57/COX6C/UQCR10/MRPS21/MCUB/UQCRH/ATP5F1E/NDUFB9/LDHB/COX6B1/COX6A1"
"4","BP","GO:0006955","immune response",147,-0.356335436820895,-1.95444359476196,2.19834452829069e-05,0.0155642792602981,0.0138727109969502,224,"tags=38%, list=25%, signal=34%","ISG15/PLCG1/LSM14A/GPI/LY9/DTX3L/STAT3/MIF/GPR65/ZBTB1/CD48/BCL3/TAPBP/TRIM56/TRIM5/CTSW/ST3GAL1/BCL6/RASGRP1/PELI1/HK1/UBASH3A/STAT2/LTA/TNFAIP3/SIT1/NFKB2/TAP1/LAIR1/MALT1/TIFA/PARP9/IFIH1/JAM3/TFEB/GPR183/TRIM22/TRAFD1/IFITM3/ERAP2/GBP2/GZMA/N4BP3/RGS1/FAS/GBP4/CD38/IRF1/ALPK1/ANXA1/IFI44L/GBP1/STAT1/GBP5/IRF4/HLA-G"
"5","BP","GO:0006952","defense response",124,-0.385641865799521,-2.06812481873772,3.20211495153527e-05,0.0181367790854958,0.016165624534277,276,"tags=48%, list=30%, signal=39%","BRD4/TNIP1/RBPJ/RELB/LGALS8/CASP4/HLA-A/HIF1A/IFI16/CREBBP/PARP14/ISG15/PLCG1/LSM14A/LY9/DTX3L/STAT3/MIF/NFKB1/FOS/ZBTB1/CD48/BCL3/TRIM56/PLAC8/TRIM5/APOL3/BCL6/RASGRP1/APOL2/HK1/STAT2/LTA/TNFAIP3/BNIP3L/TAP1/MALT1/PER1/TIFA/PARP9/IFIH1/JAM3/BNIP3/TFEB/TRIM22/TRAFD1/KDM6B/IFITM3/GBP2/N4BP3/GBP4/IRF1/ALPK1/ANXA1/IFI44L/GBP1/STAT1/GBP5/IRF4/HLA-G"
"6","CC","GO:0098800","inner mitochondrial membrane protein complex",29,0.549770049530784,2.31246362949308,8.55800990354672e-05,0.0194032053528037,0.0172944121454146,411,"tags=97%, list=45%, signal=55%","MPC1/SAMM50/CHCHD10/MICOS13/NDUFA12/NDUFB7/NDUFA3/ATP5MC1/NDUFB1/NDUFB2/NDUFAB1/UQCR11/ATP5ME/SDHC/ATP5F1D/NDUFA4/NDUFA2/ATP5PD/NDUFA11/ATP5PB/COX6C/UQCR10/MCUB/UQCRH/ATP5F1E/NDUFB9/COX6B1/COX6A1"
"7","MF","GO:1990837","sequence-specific double-stranded DNA binding",65,-0.450564666927977,-2.15884178276651,5.85766837428167e-05,0.0194032053528037,0.0172944121454146,382,"tags=78%, list=42%, signal=49%","RAD23B/BPTF/MAX/HNRNPU/RELA/RUNX3/SMARCA2/NLRC5/IRF2/CHD3/PIH1D1/IRF7/MXI1/NR3C1/ZBTB25/FLI1/KDM5B/HNRNPL/BBX/BRD4/RBPJ/RELB/KDM2B/XBP1/HIF1A/TGIF2/ZNF160/STAT3/NFKB1/FOS/ZBTB1/ZNF12/ZNF267/BCL6/ZBTB4/ENO1/STAT2/BHLHE40/ZNF395/NFKB2/CBX4/SNAPC3/PER1/TFEB/BCL11A/LONP1/KDM6B/IRF1/STAT1/UTY/IRF4"
"8","MF","GO:0000976","transcription cis-regulatory region binding",64,-0.448134553619075,-2.1382441122341,8.50066359244152e-05,0.0194032053528037,0.0172944121454146,382,"tags=78%, list=42%, signal=49%","RAD23B/BPTF/MAX/HNRNPU/RELA/RUNX3/SMARCA2/NLRC5/IRF2/CHD3/PIH1D1/IRF7/MXI1/NR3C1/ZBTB25/FLI1/HNRNPL/BBX/BRD4/RBPJ/RELB/KDM2B/XBP1/HIF1A/TGIF2/ZNF160/STAT3/NFKB1/FOS/ZBTB1/ZNF12/ZNF267/BCL6/ZBTB4/ENO1/STAT2/BHLHE40/ZNF395/NFKB2/CBX4/SNAPC3/PER1/TFEB/BCL11A/LONP1/KDM6B/IRF1/STAT1/UTY/IRF4"
"9","MF","GO:0001067","transcription regulatory region nucleic acid binding",64,-0.448134553619075,-2.1382441122341,8.50066359244152e-05,0.0194032053528037,0.0172944121454146,382,"tags=78%, list=42%, signal=49%","RAD23B/BPTF/MAX/HNRNPU/RELA/RUNX3/SMARCA2/NLRC5/IRF2/CHD3/PIH1D1/IRF7/MXI1/NR3C1/ZBTB25/FLI1/HNRNPL/BBX/BRD4/RBPJ/RELB/KDM2B/XBP1/HIF1A/TGIF2/ZNF160/STAT3/NFKB1/FOS/ZBTB1/ZNF12/ZNF267/BCL6/ZBTB4/ENO1/STAT2/BHLHE40/ZNF395/NFKB2/CBX4/SNAPC3/PER1/TFEB/BCL11A/LONP1/KDM6B/IRF1/STAT1/UTY/IRF4"
"10","MF","GO:0043565","sequence-specific DNA binding",76,-0.423502009010167,-2.0824860970223,4.83152764910773e-05,0.0194032053528037,0.0172944121454146,375,"tags=74%, list=41%, signal=47%","RAD23B/BPTF/MAX/HNRNPU/KDM2A/RELA/RUNX3/SMARCA2/NLRC5/IRF2/CHD3/PIH1D1/IRF7/MXI1/NR3C1/ZBTB25/FLI1/KDM5B/HNRNPL/BBX/BRD4/RBPJ/RELB/KDM2B/KMT2A/XBP1/HIF1A/SMG7/TGIF2/ZNF160/STAT3/NFKB1/FOS/ZBTB1/ZNF12/CSRNP1/ZNF267/BCL6/ZBTB4/ENO1/STAT2/BHLHE40/ZNF395/NFKB2/CBX4/SNAPC3/PER1/TFEB/BCL11A/LONP1/KDM6B/SNAPC1/IRF1/STAT1/UTY/IRF4"
