"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"1","CC","GO:0022626","cytosolic ribosome",50,-0.699322890294424,-3.84255096297332,1e-10,1.31771038706667e-07,1.25851711257338e-07,450,"tags=96%, list=29%, signal=71%","RPS4X/FAU/RPL36A/RPS25/RPL39/RPS3/RPS14/RPS27/RACK1/RPL13/RPS21/RPL7/RPL34/RPL31/RPS27A/RPS7/RPL3/UBA52/RPL17/RPL23A/RPS8/RPL22/RPL15/RPS11/RPL38/RPSA/RPL5/RPL37/RPL23/RPS17/RPL27/RPLP2/RPS6/RPL21/RPL10A/RPS20/RPS2/RPL27A/RPS3A/RPL37A/RPL6/RPS16/RPL4/RPS10/RPS29/RPL13A/ISG15/RPS4Y1"
"2","CC","GO:0044391","ribosomal subunit",62,-0.546916061040795,-3.2055878436111,1.01079723999529e-10,1.31771038706667e-07,1.25851711257338e-07,450,"tags=79%, list=29%, signal=59%","RPS4X/FAU/RPL36A/RPS25/RPL39/RPS3/RPS14/RPS27/RACK1/RPL13/RPS21/RPL7/RPL34/RPL31/RPS27A/RPS7/RPL3/UBA52/RPL17/RPL23A/RPS8/RPL22/MRPS33/RPL15/RPS11/RPL38/RPSA/RPL5/RPL37/RPL23/RPS17/RPL27/RPLP2/RPS6/RPL21/RPL10A/RPS20/RPS2/RPL27A/RPS3A/RPL37A/RPL6/RPS16/RPL4/RPS10/RPS29/RPL13A/ISG15/RPS4Y1"
"3","BP","GO:0002181","cytoplasmic translation",65,-0.526541946558647,-3.09694246041555,1.03783963276451e-10,1.31771038706667e-07,1.25851711257338e-07,450,"tags=82%, list=29%, signal=61%","RPS4X/FAU/RPL36A/RPS25/RPL39/RPS3/RPS14/RPS27/RACK1/RPL13/RPS21/EIF3E/RPL7/RPL34/RPL31/RPS27A/EIF3F/EIF4B/EIF3D/EIF3A/RPS7/RPL3/UBA52/RPL17/RPL23A/RPS8/EIF4G1/RPL22/RPL15/RPS11/RPL38/RPSA/RPL5/RPL37/RPL23/RPS17/RPL27/RPLP2/RPS6/RPL21/RPL10A/RPS20/EIF3L/RPS2/RPL27A/RPS3A/RPL37A/RPL6/RPS16/RPL4/RPS10/RPS29/RPL13A"
"4","MF","GO:0003735","structural constituent of ribosome",62,-0.539988948787425,-3.16498660987063,2.10103137398069e-10,2.00070712587311e-07,1.91083274433612e-07,450,"tags=77%, list=29%, signal=57%","RPS4X/FAU/RPL36A/RPS25/RPL39/RPS3/RPS14/RPS27/RPL13/RPS21/RPL7/RPL34/RPL31/RPS27A/RPS7/RPL3/UBA52/RPL17/RPL23A/RPS8/RPL22/MRPS33/RPL15/RPS11/RPL38/RPSA/RPL5/RPL37/RPL23/RPS17/RPL27/RPLP2/RPS6/RPL21/RPL10A/RPS20/RPS2/RPL27A/RPS3A/RPL37A/RPL6/RPS16/RPL4/RPS10/RPS29/RPL13A/ISG15/RPS4Y1"
"5","CC","GO:0022627","cytosolic small ribosomal subunit",24,-0.7234873129473,-3.1853454367433,1.26719863154019e-09,9.65351917507315e-07,9.21987046442713e-07,450,"tags=100%, list=29%, signal=72%","FAU/RPS25/RPS3/RPS14/RPS27/RACK1/RPS21/RPS27A/RPS7/UBA52/RPS8/RPS11/RPSA/RPS17/RPS6/RPS20/RPS2/RPS3A/RPS16/RPS10/RPS29/ISG15/RPS4Y1"
"6","CC","GO:0005840","ribosome",67,-0.506772391233099,-3.0015514153716,2.73461108034292e-09,1.73602226750437e-06,1.6580378760816e-06,450,"tags=75%, list=29%, signal=55%","RPS4X/APEX1/FAU/RPL36A/RPS25/RPL39/RPS3/RPS14/RPS27/RACK1/RPL13/RPS21/RPL7/RPL34/RPL31/RPS27A/RPS7/RPL3/UBA52/RPL17/RPL23A/RPS8/RPL22/MRPS33/RPL15/RPS11/RPL38/RPSA/RPL5/RPL37/RPL23/RPS17/RPL27/RPLP2/RPS6/RPL21/RPL10A/RPS20/RPS2/RPL27A/RPS3A/RPL37A/RPL6/RPS16/RPL4/RPS10/RPS29/RPL13A/ISG15/RPS4Y1"
"7","CC","GO:0015935","small ribosomal subunit",27,-0.676526189590561,-3.0888128793555,1.06537155718262e-08,5.79714323044083e-06,5.53672797236559e-06,450,"tags=93%, list=29%, signal=67%","RPS4X/FAU/RPS25/RPS3/RPS14/RPS27/RACK1/RPS21/RPS27A/RPS7/UBA52/RPS8/MRPS33/RPS11/RPSA/RPS17/RPS6/RPS20/RPS2/RPS3A/RPS16/RPS10/RPS29/ISG15/RPS4Y1"
"8","CC","GO:0022625","cytosolic large ribosomal subunit",27,-0.659934038732525,-3.0130581634922,4.30367778991437e-08,2.04908858772298e-05,1.95704084762422e-05,465,"tags=93%, list=30%, signal=66%","RPL36A/RPL39/RPL13/RPL7/RPL34/RPL31/RPL3/UBA52/RPL17/RPL23A/RPL22/RPL15/RPL38/RPL5/RPL37/RPL23/RPL27/RPLP2/RPL21/RPL10A/RPL27A/RPL37A/RPL6/RPL4/RPL13A"
"9","BP","GO:0071346","cellular response to interferon-gamma",26,-0.662784788786911,-2.99237335312729,5.33565790928642e-08,2.25816899738578e-05,2.15672909175367e-05,98,"tags=46%, list=6%, signal=44%","TP53/GBP3/PARP14/RPL13A/PARP9/NLRC5/IRF1/GBP2/GBP4/GBP1/STAT1/GBP5"
"10","BP","GO:0034341","response to interferon-gamma",34,-0.585783282339091,-2.96167827297761,1.99696043516903e-07,7.60642229755885e-05,7.26473185678335e-05,98,"tags=38%, list=6%, signal=37%","TP53/GBP3/PARP14/RPL13A/TRIM21/PARP9/NLRC5/IRF1/GBP2/GBP4/GBP1/STAT1/GBP5"
