"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"1","BP","GO:0002181","cytoplasmic translation",45,-0.46708588667393,-2.71235558332093,6.28671783663439e-07,0.00138056323692491,0.00133079890204966,336,"tags=98%, list=51%, signal=51%","RPS20/RPL37A/RPL27A/RPS29/RPL13A/RPS25/RPL23/RPS17/RPL37/RPL36/RPS14/RPL29/RPS18/RPL26/RACK1/RPL13/RPL19/RPLP0/RPL38/RPS23/RPS13/RPS12/RPS27A/RPS8/RPL34/RPS15A/RPL18/RPL8/RPS24/RPS5/RPS3/RPL3/RPS6/RPL10/EIF3F/RPL21/RPS26/RPS3A/RPL9/PABPC1/EIF4H/RPS4X/RPL41/PKM"
"2","BP","GO:0034620","cellular response to unfolded protein",8,-0.8656065652752,-2.63337853398983,2.48713914664574e-06,0.00171139025893572,0.00164970080084351,63,"tags=75%, list=10%, signal=69%","XBP1/PPP1R15A/HSPA5/DDIT3/HERPUD1/HSPA1A"
"3","BP","GO:0035967","cellular response to topologically incorrect protein",8,-0.8656065652752,-2.63337853398983,2.48713914664574e-06,0.00171139025893572,0.00164970080084351,63,"tags=75%, list=10%, signal=69%","XBP1/PPP1R15A/HSPA5/DDIT3/HERPUD1/HSPA1A"
"4","BP","GO:1905897","regulation of response to endoplasmic reticulum stress",7,-0.892747846279821,-2.55787354992768,3.11728644614885e-06,0.00171139025893572,0.00164970080084351,63,"tags=86%, list=10%, signal=78%","XBP1/PPP1R15A/HSPA5/DDIT3/HERPUD1/HSPA1A"
"5","BP","GO:0140467","integrated stress response signaling",6,-0.889400921658986,-2.36011195679738,1.20589494500017e-05,0.00474355317966699,0.00457256516360383,79,"tags=100%, list=12%, signal=89%","BATF/PPP1R15A/HSPA5/DDIT3/FOS"
"6","BP","GO:1903573","negative regulation of response to endoplasmic reticulum stress",6,-0.887650421565659,-2.35546683433346,1.29605278132978e-05,0.00474355317966699,0.00457256516360383,63,"tags=83%, list=10%, signal=76%","XBP1/PPP1R15A/HSPA5/HERPUD1/HSPA1A"
"7","BP","GO:0030968","endoplasmic reticulum unfolded protein response",6,-0.882673231824612,-2.3422593766695,1.70176464568134e-05,0.00533867880273745,0.00514623865032356,63,"tags=83%, list=10%, signal=76%","XBP1/PPP1R15A/HSPA5/DDIT3/HERPUD1"
"8","BP","GO:0006986","response to unfolded protein",11,-0.744161895965149,-2.59305004774443,3.98693006505173e-05,0.00972810935872623,0.00937744603604566,63,"tags=64%, list=10%, signal=59%","XBP1/PPP1R15A/HSPA5/DDIT3/HERPUD1/DNAJB1/HSPA1A"
"9","BP","GO:0035966","response to topologically incorrect protein",11,-0.744161895965149,-2.59305004774443,3.98693006505173e-05,0.00972810935872623,0.00937744603604566,63,"tags=64%, list=10%, signal=59%","XBP1/PPP1R15A/HSPA5/DDIT3/HERPUD1/DNAJB1/HSPA1A"
"10","BP","GO:0043367","CD4-positive, alpha-beta T cell differentiation",6,-0.847926267281106,-2.25005492254258,9.79078358295587e-05,0.0148059794025804,0.0142722771443721,106,"tags=100%, list=16%, signal=85%","NFKBIZ/JUNB/BATF/SMAD7/IL4R"
"11","BP","GO:0043370","regulation of CD4-positive, alpha-beta T cell differentiation",6,-0.847926267281106,-2.25005492254258,9.79078358295587e-05,0.0148059794025804,0.0142722771443721,106,"tags=100%, list=16%, signal=85%","NFKBIZ/JUNB/BATF/SMAD7/IL4R"
"12","BP","GO:0002287","alpha-beta T cell activation involved in immune response",5,-0.881901840490798,-2.16204436788506,0.000121360486906397,0.0148059794025804,0.0142722771443721,83,"tags=100%, list=13%, signal=88%","JUNB/BATF/SMAD7/IL4R"
"13","BP","GO:0002292","T cell differentiation involved in immune response",5,-0.881901840490798,-2.16204436788506,0.000121360486906397,0.0148059794025804,0.0142722771443721,83,"tags=100%, list=13%, signal=88%","JUNB/BATF/SMAD7/IL4R"
"14","BP","GO:0002293","alpha-beta T cell differentiation involved in immune response",5,-0.881901840490798,-2.16204436788506,0.000121360486906397,0.0148059794025804,0.0142722771443721,83,"tags=100%, list=13%, signal=88%","JUNB/BATF/SMAD7/IL4R"
"15","BP","GO:0002294","CD4-positive, alpha-beta T cell differentiation involved in immune response",5,-0.881901840490798,-2.16204436788506,0.000121360486906397,0.0148059794025804,0.0142722771443721,83,"tags=100%, list=13%, signal=88%","JUNB/BATF/SMAD7/IL4R"
"16","BP","GO:0042093","T-helper cell differentiation",5,-0.881901840490798,-2.16204436788506,0.000121360486906397,0.0148059794025804,0.0142722771443721,83,"tags=100%, list=13%, signal=88%","JUNB/BATF/SMAD7/IL4R"
"17","BP","GO:0045622","regulation of T-helper cell differentiation",5,-0.881901840490798,-2.16204436788506,0.000121360486906397,0.0148059794025804,0.0142722771443721,83,"tags=100%, list=13%, signal=88%","JUNB/BATF/SMAD7/IL4R"
"18","BP","GO:0010941","regulation of cell death",109,-0.266892839497618,-1.88663835085857,8.49356326994597e-05,0.0148059794025804,0.0142722771443721,90,"tags=28%, list=14%, signal=28%","EVI2B/SOX4/CD44/BTG2/TSC22D3/ACTN1/EGLN1/AKR1B1/TXNIP/XBP1/ZFP36/CBX4/SOCS3/BBC3/MAL/CDKN2D/MAZ/PIM1/BNIP3/HEBP2/HSPA5/DDIT3/HERPUD1/CSNK2A2/MEAK7/FOS/MTRNR2L8/MTRNR2L12/HSPA1A/SGK1"
"19","BP","GO:0008219","cell death",125,-0.248020138058039,-1.81941389660739,0.000144889077761274,0.0167461270928293,0.0161424894946217,90,"tags=26%, list=14%, signal=28%","EVI2B/SOX4/CD44/PKM/BTG2/TSC22D3/NFKBIA/ACTN1/EGLN1/AKR1B1/TXNIP/XBP1/ZFP36/CBX4/SOCS3/BBC3/MAL/CDKN2D/MAZ/PIM1/BNIP3/HEBP2/PPP1R15A/HSPA5/DDIT3/HERPUD1/CSNK2A2/MEAK7/FOS/MTRNR2L8/MTRNR2L12/HSPA1A/SGK1"
"20","CC","GO:0022625","cytosolic large ribosomal subunit",20,-0.538461538461538,-2.36377933891869,0.00022365608569269,0.0245574382090573,0.0236722309646315,315,"tags=100%, list=48%, signal=54%","RPL27A/RPL13A/RPL23/RPL37/RPL36/RPL29/RPL26/RPL13/RPL19/RPLP0/RPL38/RPL34/RPL18/RPL8/RPL3/RPL10/RPL21/RPL9/RPL41"
"21","BP","GO:0070059","intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress",7,-0.801393271572334,-2.29612724464908,0.000337161405634302,0.0352574498463299,0.033986545700781,63,"tags=86%, list=10%, signal=78%","XBP1/BBC3/PPP1R15A/DDIT3/HERPUD1/HSPA1A"
"22","MF","GO:0140678","molecular function inhibitor activity",6,-0.817119956044182,-2.16830737571132,0.000354940804324421,0.0354295457407468,0.034152438157723,30,"tags=67%, list=5%, signal=64%","DDIT3/DNAJB1/SMAD7/HSPA1A"
"23","MF","GO:0001216","DNA-binding transcription activator activity",12,-0.648391905265077,-2.31295180215065,0.000465119212616317,0.042558407954393,0.0410243305513778,89,"tags=75%, list=14%, signal=66%","MYC/SOX4/JUNB/KLF13/JUND/BATF/KLF6/DDIT3/FOS"
"24","MF","GO:0001228","DNA-binding transcription activator activity, RNA polymerase II-specific",12,-0.648391905265077,-2.31295180215065,0.000465119212616317,0.042558407954393,0.0410243305513778,89,"tags=75%, list=14%, signal=66%","MYC/SOX4/JUNB/KLF13/JUND/BATF/KLF6/DDIT3/FOS"
