"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"1","hsa03010","Ribosome",72,-0.581379147418659,-3.22657875728163,1e-10,2.18e-08,1.78947368421053e-08,682,"tags=78%, list=27%, signal=59%","2197/25873/6228/6133/6152/6165/6142/11224/6193/6188/6232/6229/6130/6170/6208/6230/6137/6227/6173/6164/6233/6201/6147/6160/6122/6129/7311/6144/6139/6146/6202/6167/6205/6189/6138/6181/6194/6125/6169/6155/4736/3921/6218/6187/9349/6224/6235/6168/6217/6157/6128/6124/23521/6204/100529239/6192"
"2","hsa05171","Coronavirus disease - COVID-19",91,-0.486937721961629,-2.87951766832224,1.33136339020452e-09,1.45118609532293e-07,1.19121987544615e-07,682,"tags=77%, list=27%, signal=58%","2197/25873/6228/6133/6152/6165/6142/11224/6193/6188/6232/6229/6130/6170/6208/6230/6137/6227/4600/5578/6173/6164/6233/5293/6201/6147/5599/6160/6122/103/6129/7311/23118/6144/6139/6146/6202/64135/6167/6205/6189/6138/6181/6194/6125/6773/6169/6155/4736/3921/4939/6218/6187/9349/10379/9636/6224/6235/6168/6217/6157/6128/6124/23521/6204/100529239/6772/6192/3576/3553"
"3","hsa04940","Type I diabetes mellitus",10,-0.82254664035793,-2.55039471091417,3.74855901409738e-06,0.000193996952596401,0.000159244239214815,34,"tags=30%, list=1%, signal=30%","355/3135/3553"
"4","hsa04621","NOD-like receptor signaling pathway",53,-0.48625852624571,-2.44350201210173,3.35505270749342e-06,0.000193996952596401,0.000159244239214815,205,"tags=25%, list=8%, signal=23%","79792/837/4939/10379/114769/2635/2634/115361/2633/6772/115362/3576/3553"
"5","hsa04141","Protein processing in endoplasmic reticulum",76,0.46088817052977,2.34023037334788,4.4494713898257e-06,0.000193996952596401,0.000159244239214815,275,"tags=33%, list=11%, signal=30%","23645/3303/1649/3309/7494/9709/5611/3300/9601/6747/3337/9871/5034/824/10525/2081/29927/23471/55829/23480/7184/27248/10130/10952/51465"
"6","hsa05168","Herpes simplex virus 1 infection",63,-0.423337219442989,-2.28502609342779,4.26354560869038e-05,0.00154908823782417,0.00127158377803047,285,"tags=29%, list=11%, signal=26%","6890/440515/6891/6773/6892/972/4939/7767/3717/10379/684/163131/94039/7157/355/6772/3135/3553"
"7","hsa04060","Cytokine-cytokine receptor interaction",26,-0.548703639313109,-2.28571199334058,0.000189850724832193,0.00591249400191687,0.00485332680022148,78,"tags=19%, list=3%, signal=19%","9235/355/10673/3576/3553"
"8","hsa04926","Relaxin signaling pathway",33,0.508397218531495,2.09179100746181,0.000327821263552702,0.00893312943181114,0.00733284405315255,415,"tags=36%, list=16%, signal=31%","2353/3725/7423/2778/7422/54331/5603/409/5595/10488/5970/5566"
"9","hsa05164","Influenza A",43,-0.421042670427774,-2.05089952272424,0.000976445815184687,0.0212865187710262,0.0174732409033049,176,"tags=16%, list=7%, signal=15%","4939/3717/10379/355/6772/3576/3553"
"10","hsa05207","Chemical carcinogenesis - receptor activation",44,0.438943299939201,1.95000494867286,0.000946335382820287,0.0212865187710262,0.0174732409033049,513,"tags=36%, list=20%, signal=30%","2353/3725/2778/1978/7422/4258/409/7184/6199/572/5595/10488/5970/5566/5605/4609"
"11","hsa04936","Alcoholic liver disease",26,-0.494256062240342,-2.05890197968849,0.00172906365674242,0.0289950674746037,0.0238008762466569,34,"tags=12%, list=1%, signal=12%","355/3576/3553"
"12","hsa05031","Amphetamine addiction",13,0.645560723007275,2.03525419667071,0.00162419599939287,0.0289950674746037,0.0238008762466569,415,"tags=46%, list=16%, signal=39%","2353/3725/2778/10488/5533/5566"
"13","hsa04024","cAMP signaling pathway",37,0.477091062817156,2.02161885971636,0.0015011318038543,0.0289950674746037,0.0238008762466569,493,"tags=41%, list=19%, signal=33%","2353/3725/2778/6237/489/572/135/5595/5880/10488/5970/5144/5566/5906/5605"
"14","hsa04064","NF-kappa B signaling pathway",30,-0.454835176156801,-1.99197872529738,0.00260549837823605,0.0405713318896756,0.0333033627293329,19,"tags=10%, list=1%, signal=10%","10673/3576/3553"
"15","hsa05231","Choline metabolism in cancer",31,0.476460281432278,1.93400863188014,0.00279984304451006,0.0406910522468796,0.0334016363204709,342,"tags=29%, list=13%, signal=25%","2353/3725/1978/5900/6199/8526/5595/56261/5880"
"16","hsa03050","Proteasome",21,-0.525220583228537,-2.04077294326361,0.00329047772441421,0.0421955378777823,0.0346366076254128,870,"tags=86%, list=34%, signal=57%","5701/5715/5714/5705/5687/5688/5696/5683/5686/5685/5693/5707/5691/5698/5692/5720/5699/5721"
"17","hsa05146","Amoebiasis",13,-0.598110829556552,-1.97595218553515,0.00324125620174249,0.0421955378777823,0.0346366076254128,3,"tags=46%, list=0%, signal=46%","5578/836/5293/5052/3576/3553"
