"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"1","BP","GO:0009615","response to virus",44,-0.698331322261471,-2.98408851588849,1e-10,5.2475e-08,4.86578947368421e-08,105,"tags=64%, list=19%, signal=56%","BCL3/MX1/DTX3L/BCL2L1/STAT2/TNF/IRF7/TRIM21/TRIM5/NLRC5/TRIM56/OAS1/IFIH1/BST2/IRF1/PARP9/RTP4/LGALS9/DDX60/IFIT2/ISG15/RSAD2/IFI6/STAT1/IFI44L/IFIT3/OAS3/GBP1"
"2","BP","GO:0051607","defense response to virus",35,-0.734480060582159,-2.95057070929952,1e-10,5.2475e-08,4.86578947368421e-08,102,"tags=71%, list=18%, signal=62%","MX1/DTX3L/BCL2L1/STAT2/IRF7/TRIM21/TRIM5/NLRC5/TRIM56/OAS1/IFIH1/BST2/IRF1/PARP9/RTP4/DDX60/IFIT2/ISG15/RSAD2/IFI6/STAT1/IFI44L/IFIT3/OAS3/GBP1"
"3","BP","GO:0140546","defense response to symbiont",35,-0.734480060582159,-2.95057070929952,1e-10,5.2475e-08,4.86578947368421e-08,102,"tags=71%, list=18%, signal=62%","MX1/DTX3L/BCL2L1/STAT2/IRF7/TRIM21/TRIM5/NLRC5/TRIM56/OAS1/IFIH1/BST2/IRF1/PARP9/RTP4/DDX60/IFIT2/ISG15/RSAD2/IFI6/STAT1/IFI44L/IFIT3/OAS3/GBP1"
"4","BP","GO:0098542","defense response to other organism",78,-0.582136694774096,-2.80067279457714,1e-10,5.2475e-08,4.86578947368421e-08,105,"tags=50%, list=19%, signal=47%","BCL3/RNF213/MX1/DTX3L/BCL2L1/STAT2/TNF/IRF7/TRIM21/CD74/TRIM5/NLRC5/SOCS1/LTA/LY96/TRIM56/PARP14/ALPK1/IFI35/OAS1/IFIH1/BST2/IRF1/PARP9/RTP4/BATF/LGALS9/DDX60/IFIT2/ISG15/GBP5/RSAD2/GBP4/IFI6/STAT1/IFI44L/IFIT3/OAS3/GBP1"
"5","BP","GO:0045087","innate immune response",62,-0.601281807413661,-2.75179935488762,1.69478907713996e-10,7.11472454583357e-08,6.59718948133009e-08,102,"tags=52%, list=18%, signal=47%","MX1/DTX3L/STAT2/TNF/IRF7/TRIM21/CD74/TRIM5/NLRC5/SOCS1/LY96/TRIM56/PARP14/ALPK1/IFI35/OAS1/IFIH1/BST2/IRF1/PARP9/LGALS9/DDX60/IFIT2/ISG15/GBP5/RSAD2/GBP4/IFI6/STAT1/IFIT3/OAS3/GBP1"
"6","BP","GO:0006955","immune response",125,-0.483884609572957,-2.50779203980228,6.51126889685229e-10,2.27785890241549e-07,2.11216424390875e-07,116,"tags=42%, list=21%, signal=43%","NFKBIA/BCL6/SBNO2/PHPT1/SOS1/BCL3/NFATC2/MX1/ERAP2/DTX3L/STAT2/TNF/IRF7/TRIM21/CD74/TRIM5/TAP1/NLRC5/SOCS1/RGS1/LTA/LY96/NFKB2/TRIM56/PARP14/ALPK1/IFI35/OAS1/SPPL2A/IFIH1/BST2/IRF1/PARP9/BATF/LGALS9/TNFSF13B/DDX60/IFIT2/ISG15/GBP5/ICAM1/FAS/RSAD2/GBP4/IFI6/STAT1/CD83/IFI44L/LAMP3/TNFRSF4/IFIT3/OAS3/GBP1"
"7","BP","GO:0006952","defense response",110,-0.492564202056784,-2.52808172517251,1.70173620757403e-09,5.10277757099699e-07,4.73159435760058e-07,116,"tags=45%, list=21%, signal=45%","NFKBIA/BCL6/SBNO2/BCL3/RNF213/MX1/DTX3L/BCL2L1/STAT2/TNF/LGALS3BP/IRF7/PTPRCAP/TRIM21/CD74/TRIM5/SP140/TAP1/NLRC5/SOCS1/LTA/LY96/TRIM56/PARP14/ALPK1/IFI35/OAS1/IFIH1/BST2/IRF1/PARP9/RTP4/BATF/LGALS9/APOL2/HDAC9/DDX60/IFIT2/ISG15/GBP5/RSAD2/GBP4/IFI6/STAT1/CD83/IFI44L/TNFRSF4/IFIT3/OAS3/GBP1"
"8","BP","GO:0019221","cytokine-mediated signaling pathway",35,-0.672225898552691,-2.70048181393789,1.02855814893505e-08,2.69867944326833e-06,2.50237370708014e-06,119,"tags=69%, list=22%, signal=57%","CARD16/NFKBIA/SOS1/MX1/STAT2/TNF/IRF7/CD74/NLRC5/SOCS1/TRIM56/PARP14/OAS1/SPPL2A/IRF1/PARP9/TNFSF13B/ISG15/FAS/IL12RB2/STAT1/TNFRSF4/TNFRSF18/OAS3"
"9","BP","GO:0050776","regulation of immune response",62,-0.552548989246367,-2.528770924722,2.89942994643568e-08,6.76211495285389e-06,6.27022920580068e-06,116,"tags=53%, list=21%, signal=47%","NFKBIA/BCL6/PHPT1/SOS1/NFATC2/STAT2/TNF/IRF7/TRIM21/CD74/TRIM5/NLRC5/SOCS1/LTA/LY96/TRIM56/PARP14/ALPK1/IFI35/OAS1/SPPL2A/IFIH1/IRF1/PARP9/BATF/LGALS9/TNFSF13B/DDX60/ISG15/GBP5/RSAD2/OAS3/GBP1"
"10","BP","GO:0043207","response to external biotic stimulus",99,-0.485597675381093,-2.43912473089155,3.59202912417006e-08,6.85424466512088e-06,6.3556572732923e-06,119,"tags=45%, list=22%, signal=43%","CARD16/NFKBIA/SBNO2/BCL3/RNF213/MX1/DTX3L/BCL2L1/STAT2/TNF/IRF7/TRIM21/CD74/TRIM5/NLRC5/SOCS1/RGS1/LTA/LY96/TRIM56/PARP14/ALPK1/IFI35/OAS1/IFIH1/BST2/IRF1/PARP9/RTP4/BATF/LGALS9/BAIAP2L1/DDX60/IFIT2/ISG15/GBP5/RSAD2/GBP4/IFI6/IL12RB2/STAT1/IFI44L/IFIT3/OAS3/GBP1"
