"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"1","CC","GO:0022626","cytosolic ribosome",54,-0.662775656594493,-3.46955487427932,1e-10,5.438e-08,5.12210526315789e-08,295,"tags=96%, list=33%, signal=68%","RPL36/FAU/RPL18/RPL39/RPS25/RPS27/RPL18A/RPLP1/RPS24/RPS5/RPS14/RPS3/RACK1/RPL13/RPL31/RPL34/RPL7/RPS21/RPS27A/RPL3/UBA52/RPS7/RPL17/RPL22/RPS11/RPL38/RPL23A/RPL23/RPS20/RPS8/RPL5/RPL27/RPL15/RPSA/RPL27A/RPL37/RPL10A/RPL21/RPS6/RPS17/RPLP2/RPS2/RPL37A/RPS3A/RPS29/RPL6/RPS16/RPL4/RPS10/RPL13A/ISG15/RPS4Y1"
"2","CC","GO:0044391","ribosomal subunit",55,-0.639115298465912,-3.34081090866618,1e-10,5.438e-08,5.12210526315789e-08,295,"tags=95%, list=33%, signal=67%","RPL36/FAU/RPL18/RPL39/RPS25/RPS27/RPL18A/RPLP1/RPS24/RPS5/RPS14/RPS3/RACK1/RPL13/RPL31/RPL34/RPL7/RPS21/RPS27A/RPL3/UBA52/RPS7/RPL17/RPL22/RPS11/RPL38/RPL23A/RPL23/RPS20/RPS8/RPL5/RPL27/RPL15/RPSA/RPL27A/RPL37/RPL10A/RPL21/RPS6/RPS17/RPLP2/RPS2/RPL37A/RPS3A/RPS29/RPL6/RPS16/RPL4/RPS10/RPL13A/ISG15/RPS4Y1"
"3","CC","GO:0005840","ribosome",58,-0.618647239830793,-3.33266391243654,1e-10,5.438e-08,5.12210526315789e-08,295,"tags=93%, list=33%, signal=66%","RPL36/FAU/RPL18/RPL39/RPS25/RPS27/RPL18A/RPLP1/RPS24/DHX9/RPS5/RPS14/RPS3/RACK1/RPL13/RPL31/RPL34/RPL7/RPS21/RPS27A/RPL3/UBA52/RPS7/RPL17/RPL22/RPS11/RPL38/RPL23A/RPL23/RPS20/RPS8/RPL5/RPL27/RPL15/RPSA/RPL27A/RPL37/RPL10A/GCN1/RPL21/RPS6/RPS17/RPLP2/RPS2/RPL37A/RPS3A/RPS29/RPL6/RPS16/RPL4/RPS10/RPL13A/ISG15/RPS4Y1"
"4","MF","GO:0003735","structural constituent of ribosome",55,-0.613092645382883,-3.20478417999782,1e-10,5.438e-08,5.12210526315789e-08,295,"tags=93%, list=33%, signal=66%","RPL36/FAU/RPL18/RPL39/RPS25/RPS27/RPL18A/RPLP1/RPS24/RPS5/RPS14/RPS3/RPL13/RPL31/RPL34/RPL7/RPS21/RPS27A/RPL3/UBA52/RPS7/RPL17/RPL22/RPS11/RPL38/RPL23A/RPL23/RPS20/RPS8/RPL5/RPL27/RPL15/RPSA/RPL27A/RPL37/RPL10A/RPL21/RPS6/RPS17/RPLP2/RPS2/RPL37A/RPS3A/RPS29/RPL6/RPS16/RPL4/RPS10/RPL13A/ISG15/RPS4Y1"
"5","BP","GO:0002181","cytoplasmic translation",60,-0.548826255666126,-2.99251313170954,1e-10,5.438e-08,5.12210526315789e-08,295,"tags=90%, list=33%, signal=64%","RPL36/FAU/RPL18/RPL39/RPS25/RPS27/RPL18A/RPLP1/RPS24/DHX9/RPS5/RPS14/EIF3E/RPS3/RACK1/RPL13/PABPC1/RPL31/RPL34/RPL7/RPS21/RPS27A/RPL3/UBA52/RPS7/RPL17/RPL22/RPS11/RPL38/RPL23A/RPL23/RPS20/RPS8/RPL5/RPL27/RPL15/RPSA/RPL27A/RPL37/RPL10A/RPL21/RPS6/RPS17/RPLP2/RPS2/EIF3L/RPL37A/RPS3A/RPS29/RPL6/RPS16/RPL4/RPS10/RPL13A"
"6","BP","GO:0045087","innate immune response",58,-0.514975308648535,-2.77418133700597,1.73936926797349e-08,7.88224173269986e-06,7.42436040171841e-06,74,"tags=33%, list=8%, signal=32%","RPL13A/TRIM21/TRIM22/TRIM56/PARP14/NLRC5/PARP9/TP53/ALPK1/GBP2/DDX60/IRF1/ISG15/IFIT3/KLRK1/GBP4/GBP1/STAT1/GBP5"
"7","BP","GO:0071346","cellular response to interferon-gamma",17,-0.76309925920136,-2.88706129925768,3.60722543457714e-08,1.40114942237361e-05,1.31975631313176e-05,74,"tags=65%, list=8%, signal=60%","RPL13A/PARP14/NLRC5/PARP9/TP53/GBP2/IRF1/GBP4/GBP1/STAT1/GBP5"
"8","CC","GO:0022625","cytosolic large ribosomal subunit",29,-0.635137179192806,-2.84000791021573,4.54935236901548e-08,1.54621113641914e-05,1.45639135708088e-05,295,"tags=97%, list=33%, signal=66%","RPL36/RPL18/RPL39/RPL18A/RPLP1/RPL13/RPL31/RPL34/RPL7/RPL3/UBA52/RPL17/RPL22/RPL38/RPL23A/RPL23/RPL5/RPL27/RPL15/RPL27A/RPL37/RPL10A/RPL21/RPLP2/RPL37A/RPL6/RPL4/RPL13A"
"9","BP","GO:0034341","response to interferon-gamma",21,-0.716338186505021,-2.9395100346089,5.92844954667375e-08,1.79105047971177e-05,1.68700792363243e-05,74,"tags=57%, list=8%, signal=54%","RPL13A/TRIM21/PARP14/NLRC5/PARP9/TP53/GBP2/IRF1/GBP4/GBP1/STAT1/GBP5"
"10","BP","GO:0060333","interferon-gamma-mediated signaling pathway",6,-0.952,-2.43843207426549,8.09080736990286e-08,2.19989052387659e-05,2.07209835062881e-05,49,"tags=100%, list=6%, signal=95%","NLRC5/PARP9/TP53/IRF1/STAT1"
"11","MF","GO:0005198","structural molecule activity",70,-0.455749851606856,-2.58524891910915,8.97426321897703e-08,2.21827469930896e-05,2.08941458485848e-05,295,"tags=80%, list=33%, signal=58%","RPL36/ARPC3/FAU/RPL18/RPL39/RPS25/RPS27/RPL18A/RPLP1/RPS24/RPS5/RPS14/RPS3/RPL13/RPL31/RPL34/RPL7/ACTG1/RPS21/RPS27A/RPL3/UBA52/RPS7/RPL17/RPL22/RPS11/RPL38/RPL23A/RPL23/RPS20/RPS8/RPL5/RPL27/RPL15/RPSA/RPL27A/RPL37/RPL10A/RPL21/RPS6/RPS17/RPLP2/RPS2/RPL37A/RPS3A/RPS29/RPL6/ANK3/RPS16/RPL4/RPS10/RPL13A/AHNAK/ANK2/ISG15/RPS4Y1"
"12","CC","GO:0015935","small ribosomal subunit",26,-0.654205937630624,-2.8173796928526,2.14915646080531e-07,4.49504339763819e-05,4.23392523816949e-05,290,"tags=96%, list=33%, signal=66%","FAU/RPS25/RPS27/RPS24/RPS5/RPS14/RPS3/RACK1/RPS21/RPS27A/UBA52/RPS7/RPS11/RPS20/RPS8/RPSA/RPS6/RPS17/RPS2/RPS3A/RPS29/RPS16/RPS10/ISG15/RPS4Y1"
"13","CC","GO:0022627","cytosolic small ribosomal subunit",26,-0.654205937630624,-2.8173796928526,2.14915646080531e-07,4.49504339763819e-05,4.23392523816949e-05,290,"tags=96%, list=33%, signal=66%","FAU/RPS25/RPS27/RPS24/RPS5/RPS14/RPS3/RACK1/RPS21/RPS27A/UBA52/RPS7/RPS11/RPS20/RPS8/RPSA/RPS6/RPS17/RPS2/RPS3A/RPS29/RPS16/RPS10/ISG15/RPS4Y1"
"14","BP","GO:0098542","defense response to other organism",71,-0.447995770543323,-2.53814270148662,2.85537530778989e-07,5.54554675848622e-05,5.2234046044006e-05,74,"tags=28%, list=8%, signal=28%","RPL13A/TRIM21/TRIM22/TRIM56/PARP14/NLRC5/PARP9/TP53/ALPK1/GBP2/DDX60/IRF1/ISG15/IFIT3/KLRK1/IFI44L/GBP4/GBP1/STAT1/GBP5"
"15","CC","GO:0015934","large ribosomal subunit",30,-0.585867661577907,-2.65417660965239,2.45060244969179e-06,0.000444212537380798,0.000418408123515798,295,"tags=93%, list=33%, signal=64%","RPL36/RPL18/RPL39/RPL18A/RPLP1/RPL13/RPL31/RPL34/RPL7/RPL3/UBA52/RPL17/RPL22/RPL38/RPL23A/RPL23/RPL5/RPL27/RPL15/RPL27A/RPL37/RPL10A/RPL21/RPLP2/RPL37A/RPL6/RPL4/RPL13A"
"16","BP","GO:0043207","response to external biotic stimulus",89,-0.376763943556458,-2.22664789462806,3.94212783329967e-06,0.0006305085634554,0.000593882168323102,74,"tags=24%, list=8%, signal=24%","RPL13A/TRIM21/TRIM22/TRIM56/PARP14/NLRC5/PARP9/TP53/ALPK1/GBP2/DDX60/IRF1/ISG15/IFIT3/BAIAP2L1/KLRK1/IFI44L/GBP4/GBP1/STAT1/GBP5"
"17","BP","GO:0051707","response to other organism",89,-0.376763943556458,-2.22664789462806,3.94212783329967e-06,0.0006305085634554,0.000593882168323102,74,"tags=24%, list=8%, signal=24%","RPL13A/TRIM21/TRIM22/TRIM56/PARP14/NLRC5/PARP9/TP53/ALPK1/GBP2/DDX60/IRF1/ISG15/IFIT3/BAIAP2L1/KLRK1/IFI44L/GBP4/GBP1/STAT1/GBP5"
"18","BP","GO:0002831","regulation of response to biotic stimulus",28,-0.576752510407836,-2.56766350656017,9.05768371524438e-06,0.00134131948881385,0.00126340191490064,93,"tags=43%, list=11%, signal=40%","DTX3L/TRIM21/TRIM56/PARP14/NLRC5/PARP9/DDX60/IRF1/ISG15/KLRK1/STAT1/GBP5"
"19","CC","GO:1990904","ribonucleoprotein complex",101,-0.345981207245478,-2.12633402494801,9.37295707519793e-06,0.00134131948881385,0.00126340191490064,290,"tags=68%, list=33%, signal=52%","FAU/RPL18/RPL39/RPS25/HNRNPA1/RPS27/RPL18A/RPLP1/RPS24/DHX9/RPS5/RPS14/EIF3E/CWF19L2/RPS3/RACK1/RPL13/PABPC1/RPL31/RPL34/RPL7/RPS21/RPS27A/RPL3/UBA52/RPS7/SNRPD3/RPL17/HSPA8/FBL/NSA2/RPL22/RPS11/RPL38/NHP2/RPL23A/RPL23/RPS20/EEF2/RPS8/RPL5/RPL27/RPL15/RPSA/RPL27A/RPL37/RPL10A/GCN1/RPL21/RPS6/RPS17/RPLP2/RPS2/NEAT1/EIF3L/RPL37A/RPS3A/NFATC2/DCAF13/RPS29/RPL6/RPS16/RPL4/RPS10/RPL13A/TRIM21/HEATR1/ISG15/RPS4Y1"
"20","BP","GO:0051607","defense response to virus",28,-0.570310967732671,-2.53898619045924,1.2486095115843e-05,0.00161665202952272,0.00152274032164642,132,"tags=54%, list=15%, signal=47%","IFI6/TRIM44/DTX3L/TRIM21/TRIM22/TRIM56/NLRC5/PARP9/DDX60/IRF1/ISG15/IFIT3/IFI44L/GBP1/STAT1"
"21","BP","GO:0140546","defense response to symbiont",28,-0.570310967732671,-2.53898619045924,1.2486095115843e-05,0.00161665202952272,0.00152274032164642,132,"tags=54%, list=15%, signal=47%","IFI6/TRIM44/DTX3L/TRIM21/TRIM22/TRIM56/NLRC5/PARP9/DDX60/IRF1/ISG15/IFIT3/IFI44L/GBP1/STAT1"
"22","BP","GO:0009607","response to biotic stimulus",93,-0.35433591800437,-2.13754498344688,1.40485596713583e-05,0.00173627426120106,0.00163541366891937,74,"tags=23%, list=8%, signal=23%","RPL13A/TRIM21/TRIM22/TRIM56/PARP14/NLRC5/PARP9/TP53/ALPK1/GBP2/DDX60/IRF1/ISG15/IFIT3/BAIAP2L1/KLRK1/IFI44L/GBP4/GBP1/STAT1/GBP5"
"23","BP","GO:0006952","defense response",109,-0.328764389494158,-2.0748323848452,2.41583792539173e-05,0.00285594057353918,0.00269003829404031,101,"tags=24%, list=11%, signal=24%","PDCD4/PTPRCAP/DTX3L/LGALS3BP/RPL13A/TRIM21/TRIM22/TRIM56/PARP14/NLRC5/PARP9/TP53/APOL2/ALPK1/APOL3/GBP2/DDX60/IRF1/ISG15/IFIT3/KLRK1/IFI44L/GBP4/GBP1/STAT1/GBP5"
"24","BP","GO:0045088","regulation of innate immune response",19,-0.625988432615695,-2.52090723668533,3.7784656017131e-05,0.00395140306579151,0.00372186510484534,67,"tags=47%, list=8%, signal=45%","TRIM21/TRIM56/PARP14/NLRC5/PARP9/IRF1/ISG15/KLRK1/GBP5"
"25","BP","GO:0071345","cellular response to cytokine stimulus",64,-0.398807358266217,-2.19318964931678,3.58699129013016e-05,0.00395140306579151,0.00372186510484534,76,"tags=27%, list=9%, signal=26%","MT2A/MAT2A/RPL13A/TRIM56/PARP14/NLRC5/PARP9/TP53/GBP2/IRF1/ISG15/IFIT3/TNFSF13B/GBP4/GBP1/STAT1/GBP5"
