"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"1","hsa00190","Oxidative phosphorylation",36,0.506324320794831,2.77387085153535,1.94216168538086e-06,0.000429217732469169,0.000296435204610762,847,"tags=81%, list=31%, signal=57%","10476/55967/516/4709/4706/4708/9114/4713/517/513/7388/10975/515/8992/4701/4697/5464/1345/155066/64077/1353/27068/10063/9377/1340/1352/4707/126328/9296"
"2","hsa03010","Ribosome",62,0.391863539632932,2.47509782392152,6.13992525538263e-06,0.000678461740719781,0.000468573243173938,861,"tags=84%, list=31%, signal=59%","79590/65003/51121/65008/6204/29088/25873/6157/6171/6182/51373/6235/6183/6164/6222/9349/100529239/10573/6150/9045/6122/6208/6234/6141/6139/6136/54460/64981/6173/6169/6158/3921/51073/6166/6232/6227/6203/6194/51187/124995/6191/6167/6209/64963/200916/51021/6165/9553/54948/2197/6230/6168"
"3","hsa04625","C-type lectin receptor signaling pathway",32,-0.602487795460357,-2.4231945398656,1.81206333003163e-05,0.0013348866531233,0.000921926957384512,549,"tags=59%, list=20%, signal=48%","3708/5534/1540/4792/5058/4193/5293/4790/9261/5290/5971/51561/4791/6773/1432/10892/4772/3659/6772"
"4","hsa04380","Osteoclast differentiation",35,-0.553789821769186,-2.27141552026578,4.27396081682312e-05,0.00188909068103582,0.00130468277566179,556,"tags=57%, list=20%, signal=46%","3454/3708/5534/1540/4792/7048/5293/4790/2534/1385/3937/3716/5290/814/5971/4791/6773/1432/4772/6772"
"5","hsa05200","Pathways in cancer",97,-0.413636464641312,-2.11070589381161,3.88905968470977e-05,0.00188909068103582,0.00130468277566179,970,"tags=62%, list=35%, signal=42%","7187/6654/6093/4087/9252/867/4089/7296/7428/5728/8517/6778/5604/6513/324/6789/51176/9138/2932/3572/861/4616/3454/2113/1871/5335/5898/4792/54583/7048/2946/4193/83593/5293/836/4436/4790/5914/3716/1387/673/7188/5290/4437/5925/817/51561/4791/10125/3566/2778/6773/8202/7422/5734/54331/10161/7423/2944/6772"
"6","hsa05014","Amyotrophic lateral sclerosis",89,0.297093114399202,2.02184258190639,8.02769301857591e-05,0.00295686692850879,0.00204213243455001,630,"tags=46%, list=23%, signal=37%","4217/400916/10383/3178/60/10376/7175/71/2882/10476/10280/55967/84790/516/6647/4709/4706/4708/10189/10452/4713/517/7846/5690/513/10540/5694/7388/5289/5715/4218/10975/515/5216/55626/81929/5709/5702/4701/4697/29107"
"7","hsa05016","Huntington disease",69,0.321148951476452,2.09796755426913,0.000340333702991759,0.00940171854514735,0.00649320880707962,769,"tags=58%, list=28%, signal=43%","4217/10383/10376/2882/10476/55967/84790/516/6647/5439/5441/4709/4706/4708/4713/517/7846/5690/513/10540/5694/7388/293/5289/5715/10975/515/55626/5709/5702/4701/4697/5707/1345/9377/1340/5436/5686/5438/4707"
"8","hsa05012","Parkinson disease",68,0.314902262321129,2.05466488226578,0.000338848054515757,0.00940171854514735,0.00649320880707962,833,"tags=63%, list=30%, signal=45%","4217/10383/10376/10476/55630/55967/84790/516/6647/4709/4706/4708/57181/4713/517/7846/5690/513/5694/7388/293/5715/10975/515/5709/5702/805/4701/27429/4697/5707/1345/9377/1340/2773/5686/10131/7332/25828/4707/126328/5691/7314"
"9","hsa04621","NOD-like receptor signaling pathway",46,-0.475830907017873,-2.07554601081649,0.000382961745977067,0.00940383842899243,0.0064946728849912,556,"tags=43%, list=20%, signal=35%","3454/3708/10910/4792/10135/4790/10628/3716/5586/7188/10010/6773/1432/55914/2634/7128/115361/2633/6772/115362"
"10","hsa04660","T cell receptor signaling pathway",40,-0.500594612865094,-2.12175381901229,0.000597667973476664,0.0132084622138343,0.00912230064780172,833,"tags=65%, list=30%, signal=46%","8517/5604/5520/84433/919/5588/9402/5527/2932/5525/5534/5335/4792/5058/5293/4790/2534/3937/5290/55844/29851/10125/1432/10892/4772/959"
"11","hsa01100","Metabolic pathways",252,0.185840505069638,1.54714999477135,0.000795215811105295,0.01597660856857,0.0110340949866285,727,"tags=44%, list=26%, signal=35%","4259/51477/4953/231/10654/51074/3614/873/10998/56954/4830/2584/1503/10901/4831/7378/29071/54981/5372/1854/64834/64087/10965/126792/7390/8611/5160/353/3028/10026/79077/2882/30/10476/8623/22934/2356/2053/51005/55967/1635/4942/516/471/5373/117145/4860/4709/4706/3033/6723/4708/2937/6888/8818/2222/587/51056/9114/55907/4713/517/3423/2530/3419/513/4191/54/1650/7388/81579/5289/3615/10975/10327/9588/51060/515/51227/9446/132/29880/11282/2950/8992/8694/4701/4697/4833/158/4048/25796/10797/6472/1892/191/30815/1345/2936/373156/79017/8566/155066/1353/10063/9377/6303/37/1312/1340"
"12","hsa04933","AGE-RAGE signaling pathway in diabetic complications",20,-0.597751519952132,-2.10653394721575,0.00107201430166392,0.0182242431282866,0.0125864027320865,474,"tags=55%, list=17%, signal=46%","5335/7048/5293/836/4790/5290/1432/7422/4772/7423/6772"
"13","hsa05169","Epstein-Barr virus infection",51,-0.454441797088636,-2.05103648755361,0.00101307106464069,0.0182242431282866,0.0125864027320865,609,"tags=49%, list=22%, signal=39%","3683/3133/4616/3454/6892/1871/4792/4193/5293/836/4790/3716/7188/5290/5925/7874/5971/9636/4791/6890/6773/1432/7128/8819/6772"
"14","hsa04146","Peroxisome",16,0.527496850968221,2.17025229212572,0.00142898110882496,0.0195754399886712,0.0135195941812685,752,"tags=88%, list=27%, signal=64%","10654/10901/5052/30/2053/6647/55825/25824/4358/1891/5828/9409/373156/6342"
"15","hsa03008","Ribosome biogenesis in eukaryotes",22,0.468172855621149,2.1476692885748,0.00168295637911653,0.0195754399886712,0.0135195941812685,889,"tags=86%, list=32%, signal=59%","27341/3692/55651/25996/10248/92856/51367/5901/10528/10775/10557/29107/2091/55813/23560/26354/10436/134430/51068"
"16","hsa01232","Nucleotide metabolism",25,0.446651657980719,2.13767078011781,0.0016094278260718,0.0195754399886712,0.0135195941812685,318,"tags=44%, list=12%, signal=39%","3614/4830/1503/4831/7378/1854/353/79077/8623/1635/4860"
"17","hsa05145","Toxoplasmosis",20,-0.588384132690975,-2.07352237199813,0.00146726456485434,0.0195754399886712,0.0135195941812685,442,"tags=45%, list=16%, signal=38%","4792/836/4790/3716/1432/23533/959/6772/3303"
"18","hsa05161","Hepatitis B",39,-0.473754192500109,-1.99178985310961,0.00132625431288004,0.0195754399886712,0.0135195941812685,488,"tags=49%, list=18%, signal=41%","3454/1871/4792/7048/5293/836/4790/4214/1385/3716/1387/673/5290/5925/6773/1432/2185/4772/6772"
"19","hsa05167","Kaposi sarcoma-associated herpesvirus infection",58,-0.421315057983429,-1.95412826020757,0.00164012302227677,0.0195754399886712,0.0135195941812685,656,"tags=47%, list=24%, signal=36%","51176/2932/3572/3133/3454/3708/5534/1871/5335/4792/5293/836/4790/9261/1385/3716/1387/5290/5925/131450/6773/1432/23533/7422/4772/54331/6772"
"20","hsa04211","Longevity regulating pathway",16,-0.593955674703775,-1.96897738629244,0.00245959411095437,0.0271785149260458,0.0187705866362307,372,"tags=50%, list=13%, signal=44%","5293/4790/1385/5290/814/6648/10919/27244"
"21","hsa04024","cAMP signaling pathway",30,-0.502063460879349,-1.99136916531074,0.00286613194104852,0.0279381902794512,0.0192952492999306,442,"tags=53%, list=16%, signal=45%","5142/4792/5058/135/5500/5293/4790/1385/1387/673/5290/814/5906/817/2778/4772"
"22","hsa04714","Thermogenesis",55,0.318111385000446,1.94052762831143,0.0029075944634723,0.0279381902794512,0.0192952492999306,769,"tags=60%, list=28%, signal=44%","4217/60/71/10476/51287/55967/516/91942/4709/4706/4708/6603/4713/517/513/7388/5571/284184/10975/515/28958/4701/4697/86/1345/1353/10063/9377/6194/1340/3845/1352/4707"
