"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"1","CC","GO:0022626","cytosolic ribosome",51,-0.631516260875251,-2.81614997607253,1.92608190179873e-09,7.14576385567329e-06,6.58111774025125e-06,512,"tags=96%, list=35%, signal=65%","RPL7A/RPL18/RPL5/RPL13A/RPL34/RPS13/RPS12/RPL23A/RPS23/RPLP1/RPL35A/RPL26/RPL21/RPS24/RPL23/RPS3/RPL15/UBA52/RPS19/RPS17/RPS28/RPS25/RPS27A/RPL13/RPS26/RPS6/RPL39/RPS14/RPS8/RPL36A/RPLP0/RPL37/RPL27/RPL10A/RPL4/RPS27/RPSA/RPL38/RPLP2/RPS21/RPS16/ISG15/RPS2/RPL27A/RPS3A/RPL37A/RPS29/RPS10/RPS4Y1"
"2","BP","GO:0098542","defense response to other organism",148,-0.439704828790023,-2.38670405393936,6.36400464828209e-09,7.87015241504219e-06,7.24826634678023e-06,286,"tags=36%, list=20%, signal=33%","JAK3/IRF7/KLRG1/OTULIN/VIM/BANF1/CYLD/DDIT4/FASLG/ISG15/BST2/PTK2B/RELB/TRIM22/ISG20/GBP3/PARP14/RTP4/TIFA/HAVCR2/IFITM1/ZC3H12A/IFI44L/GRN/GBP2/IFI6/IRF1/PRDX1/NLRC5/DTX3L/DDX60/APOBEC3G/IFI35/TRAFD1/KIR3DL1/PPP1R14B/PARP9/IRF9/CD2/TANK/CD6/RBPJ/GBP4/COTL1/BIRC3/BCL3/GBP5/IFIT3/STAT1/GBP1/SOCS1/CXCL8/HLA-G/IL1B"
"3","BP","GO:0006955","immune response",231,-0.383001690246736,-2.24349726105472,5.2057447391081e-09,7.87015241504219e-06,7.24826634678023e-06,231,"tags=28%, list=16%, signal=28%","PTK2B/RELB/TRIM22/ISG20/FTH1/DOCK10/GBP3/CD8A/PARP14/IL18RAP/CD8B/TIFA/SLC39A10/NFKB2/HAVCR2/IFITM1/ZC3H12A/LGALS1/TRGC1/FCRL3/IFI44L/GRN/CD38/BCL6/GBP2/SAMSN1/IFI6/IRF1/PRDX1/NLRC5/TRGC2/DTX3L/DDX60/APOBEC3G/TNFSF10/IFI35/TRAFD1/KIR3DL1/CXCR4/IGLV2-14/PPP1R14B/PARP9/CD3D/CD2/TANK/SBNO2/CD6/IL32/RBPJ/GBP4/BIRC3/RGS1/HSPA1A/CXCR3/ICAM1/BCL3/RGCC/GBP5/IFIT3/STAT1/GBP1/SOCS1/CXCL8/HLA-G/IL1B"
"4","BP","GO:0006952","defense response",198,-0.398109353503976,-2.28148452203357,1.5995862065348e-08,1.18689296524882e-05,1.09310670029726e-05,286,"tags=35%, list=20%, signal=32%","JAK3/IRF7/KLRG1/OTULIN/VIM/BANF1/CYLD/DDIT4/FASLG/ISG15/BST2/PDCD4/PTK2B/RELB/AOAH/TRIM22/ISG20/CAMK1D/GBP3/PARP14/RTP4/IL18RAP/TIFA/HAVCR2/IFITM1/APOL3/ZC3H12A/LGALS1/IFI44L/GRN/HIF1A/BCL6/GBP2/IFI6/IRF1/PRDX1/NFKB1/NLRC5/GPR68/DTX3L/DDX60/APOBEC3G/IFI35/TRAFD1/KIR3DL1/CXCR4/PPP1R14B/PARP9/IRF9/CD2/TANK/SBNO2/CD6/PTPRCAP/IL32/RBPJ/GBP4/COTL1/BIRC3/CXCR3/BCL3/GBP5/IFIT3/STAT1/GBP1/SOCS1/CXCL8/HLA-G/IL1B"
"5","BP","GO:0044419","biological process involved in interspecies interaction between organisms",222,-0.383251048400841,-2.23287570622677,1.58292577778732e-08,1.18689296524882e-05,1.09310670029726e-05,288,"tags=33%, list=20%, signal=32%","OCIAD2/JAK3/IRF7/KLRG1/CHMP5/OTULIN/VIM/PRDX3/BANF1/CYLD/DDIT4/FASLG/ISG15/BST2/PDCD4/PTK2B/RELB/TRIM22/ISG20/GBP3/PARP14/RTP4/DYNLT1/TIFA/PSMA2/HAVCR2/IFITM1/ZC3H12A/LGALS1/IFI44L/GRN/HIF1A/GBP2/HSP90AB1/IFI6/IRF1/PRDX1/NFKB1/NLRC5/DTX3L/DDX60/APOBEC3G/IFI35/TRAFD1/KIR3DL1/CXCR4/PPP1R14B/PARP9/IRF9/IL12RB2/CD2/TANK/SBNO2/CD6/HSPA8/RBPJ/GBP4/SOD2/COTL1/BIRC3/RGS1/HSPA1A/PIM2/ICAM1/BCL3/GBP5/IFIT3/NCAM1/STAT1/GBP1/SOCS1/CXCL8/HLA-G/IL1B"
"6","BP","GO:0043207","response to external biotic stimulus",195,-0.391986038440114,-2.24435632353799,7.05665571102289e-08,3.74002752684213e-05,3.44449690796696e-05,288,"tags=34%, list=20%, signal=32%","OCIAD2/JAK3/IRF7/KLRG1/CHMP5/OTULIN/VIM/PRDX3/BANF1/CYLD/DDIT4/FASLG/ISG15/BST2/PDCD4/PTK2B/RELB/TRIM22/ISG20/GBP3/PARP14/RTP4/TIFA/PSMA2/HAVCR2/IFITM1/ZC3H12A/IFI44L/GRN/HIF1A/GBP2/IFI6/IRF1/PRDX1/NFKB1/NLRC5/DTX3L/DDX60/APOBEC3G/IFI35/TRAFD1/KIR3DL1/CXCR4/PPP1R14B/PARP9/IRF9/IL12RB2/CD2/TANK/SBNO2/CD6/RBPJ/GBP4/SOD2/COTL1/BIRC3/RGS1/PIM2/BCL3/GBP5/IFIT3/STAT1/GBP1/SOCS1/CXCL8/HLA-G/IL1B"
"7","BP","GO:0051707","response to other organism",195,-0.391986038440114,-2.24435632353799,7.05665571102289e-08,3.74002752684213e-05,3.44449690796696e-05,288,"tags=34%, list=20%, signal=32%","OCIAD2/JAK3/IRF7/KLRG1/CHMP5/OTULIN/VIM/PRDX3/BANF1/CYLD/DDIT4/FASLG/ISG15/BST2/PDCD4/PTK2B/RELB/TRIM22/ISG20/GBP3/PARP14/RTP4/TIFA/PSMA2/HAVCR2/IFITM1/ZC3H12A/IFI44L/GRN/HIF1A/GBP2/IFI6/IRF1/PRDX1/NFKB1/NLRC5/DTX3L/DDX60/APOBEC3G/IFI35/TRAFD1/KIR3DL1/CXCR4/PPP1R14B/PARP9/IRF9/IL12RB2/CD2/TANK/SBNO2/CD6/RBPJ/GBP4/SOD2/COTL1/BIRC3/RGS1/PIM2/BCL3/GBP5/IFIT3/STAT1/GBP1/SOCS1/CXCL8/HLA-G/IL1B"
"8","BP","GO:0009615","response to virus",66,-0.538989389217943,-2.51387886338346,1.54664543740851e-07,7.17256821598197e-05,6.6058040655632e-05,263,"tags=47%, list=18%, signal=40%","BANF1/DDIT4/ISG15/BST2/TRIM22/ISG20/GBP3/RTP4/PSMA2/IFITM1/ZC3H12A/IFI44L/HIF1A/IFI6/IRF1/NFKB1/NLRC5/DTX3L/DDX60/APOBEC3G/CXCR4/PARP9/IRF9/TANK/BIRC3/PIM2/BCL3/IFIT3/STAT1/GBP1/IL1B"
"9","BP","GO:0051607","defense response to virus",44,-0.610753556736287,-2.60459212908308,3.44168090720755e-07,0.000110030342161219,0.00010133593152371,255,"tags=55%, list=17%, signal=46%","DDIT4/ISG15/BST2/TRIM22/ISG20/GBP3/RTP4/IFITM1/ZC3H12A/IFI44L/IFI6/IRF1/NLRC5/DTX3L/DDX60/APOBEC3G/PARP9/IRF9/TANK/BIRC3/IFIT3/STAT1/GBP1/IL1B"
"10","BP","GO:0140546","defense response to symbiont",44,-0.610753556736287,-2.60459212908308,3.44168090720755e-07,0.000110030342161219,0.00010133593152371,255,"tags=55%, list=17%, signal=46%","DDIT4/ISG15/BST2/TRIM22/ISG20/GBP3/RTP4/IFITM1/ZC3H12A/IFI44L/IFI6/IRF1/NLRC5/DTX3L/DDX60/APOBEC3G/PARP9/IRF9/TANK/BIRC3/IFIT3/STAT1/GBP1/IL1B"
