"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"1","hsa04640","Hematopoietic cell lineage",15,0.890364278641484,2.87532653839346,1e-10,1.38e-08,1.10526315789474e-08,28,"tags=67%, list=3%, signal=66%","3127/926/3123/3122/916/3115/3119/3113/917/925"
"2","hsa04612","Antigen processing and presentation",25,0.707148387173046,2.6291888184807,4.50794168442413e-07,3.11047976225265e-05,2.49123093086597e-05,50,"tags=40%, list=5%, signal=39%","3127/926/3123/3122/3115/3119/3113/3822/925/3804"
"3","hsa04659","Th17 cell differentiation",25,0.680067845086659,2.52850293735105,3.13983924375825e-06,0.000144432605212879,0.000115678287927935,21,"tags=32%, list=2%, signal=32%","3127/3123/3122/916/3115/3119/3113/917"
"4","hsa05150","Staphylococcus aureus infection",10,0.829117114135378,2.33373424874035,7.17591285648427e-06,0.000247568993548707,0.000198281802613381,16,"tags=60%, list=2%, signal=60%","3127/3123/3122/3115/3119/3113"
"5","hsa04658","Th1 and Th2 cell differentiation",25,0.664169266302302,2.46939177153666,1.10325907772438e-05,0.000304499505451929,0.000243878322444337,21,"tags=32%, list=2%, signal=32%","3127/3123/3122/916/3115/3119/3113/917"
"6","hsa05145","Toxoplasmosis",15,0.759282282559202,2.45201267564949,2.32798831421666e-05,0.00043835774668648,0.000351087440137913,16,"tags=40%, list=2%, signal=40%","3127/3123/3122/3115/3119/3113"
"7","hsa05140","Leishmaniasis",14,0.756586262136515,2.38913816515438,1.9495621408774e-05,0.00043835774668648,0.000351087440137913,16,"tags=43%, list=2%, signal=43%","3127/3123/3122/3115/3119/3113"
"8","hsa04940","Type I diabetes mellitus",13,0.769994429657295,2.34219636779499,3.49415595184876e-05,0.00043835774668648,0.000351087440137913,16,"tags=46%, list=2%, signal=46%","3127/3123/3122/3115/3119/3113"
"9","hsa05320","Autoimmune thyroid disease",13,0.769994429657295,2.34219636779499,3.49415595184876e-05,0.00043835774668648,0.000351087440137913,16,"tags=46%, list=2%, signal=46%","3127/3123/3122/3115/3119/3113"
"10","hsa05330","Allograft rejection",13,0.769994429657295,2.34219636779499,3.49415595184876e-05,0.00043835774668648,0.000351087440137913,16,"tags=46%, list=2%, signal=46%","3127/3123/3122/3115/3119/3113"
"11","hsa05332","Graft-versus-host disease",16,0.717991126226001,2.34182868654164,2.98909685267429e-05,0.00043835774668648,0.000351087440137913,50,"tags=44%, list=5%, signal=42%","3127/3123/3122/3115/3119/3113/3804"
"12","hsa05152","Tuberculosis",25,0.621167277323065,2.3095097006058,8.9574725482653e-05,0.000882950865471865,0.000707168885389366,16,"tags=24%, list=2%, signal=24%","3127/3123/3122/3115/3119/3113"
"13","hsa04514","Cell adhesion molecules",27,0.598756422945145,2.29853718588394,8.41523586146068e-05,0.000882950865471865,0.000707168885389366,67,"tags=37%, list=7%, signal=36%","3127/926/3123/3122/3115/3119/3113/925/923/3695"
"14","hsa05166","Human T-cell leukemia virus 1 infection",41,0.526025312842562,2.25896405132549,7.87011885869747e-05,0.000882950865471865,0.000707168885389366,21,"tags=20%, list=2%, signal=20%","3127/3123/3122/916/3115/3119/3113/917"
"15","hsa05416","Viral myocarditis",20,0.646905792760389,2.2891443904233,0.000122633908058329,0.00112823195413663,0.000903618269903478,16,"tags=30%, list=2%, signal=30%","3127/3123/3122/3115/3119/3113"
"16","hsa05323","Rheumatoid arthritis",17,0.684992027121844,2.27002537415377,0.000189056327139641,0.00144943184140392,0.00116087218419078,16,"tags=35%, list=2%, signal=35%","3127/3123/3122/3115/3119/3113"
"17","hsa04145","Phagosome",26,0.597897844022362,2.2542108983202,0.000174002965065432,0.00144943184140392,0.00116087218419078,16,"tags=23%, list=2%, signal=23%","3127/3123/3122/3115/3119/3113"
