"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"1","BP","GO:0034976","response to endoplasmic reticulum stress",17,-0.674630373461362,-2.92468701791259,6.01506882127458e-07,0.000795381031280767,0.000661205458925396,160,"tags=94%, list=28%, signal=70%","CALR/P4HB/BCL2L1/ERO1A/PMAIP1/MANF/SDF2L1/XBP1/DNAJB9/HERPUD1/HYOU1/HSPA5/DDIT3/THBS1/PPP1R15A/BCL2"
"2","MF","GO:0003823","antigen binding",10,0.838039664995478,2.46216809552317,1.47020523342101e-06,0.000795381031280767,0.000661205458925396,9,"tags=50%, list=2%, signal=50%","LAG3/HLA-DRB1/HLA-DPB1/HLA-DRA/HLA-DPA1"
"3","BP","GO:0002396","MHC protein complex assembly",5,0.948475044234738,2.26119896219181,1.27841936165314e-06,0.000795381031280767,0.000661205458925396,9,"tags=80%, list=2%, signal=79%","HLA-DRB1/HLA-DPB1/HLA-DRA/HLA-DPA1"
"4","BP","GO:0002501","peptide antigen assembly with MHC protein complex",5,0.948475044234738,2.26119896219181,1.27841936165314e-06,0.000795381031280767,0.000661205458925396,9,"tags=80%, list=2%, signal=79%","HLA-DRB1/HLA-DPB1/HLA-DRA/HLA-DPA1"
"5","BP","GO:0035966","response to topologically incorrect protein",12,-0.745583038869258,-2.82480716148817,2.71297661793213e-06,0.00098265517624833,0.000816887681782467,157,"tags=100%, list=27%, signal=74%","ERO1A/MANF/SDF2L1/HSP90AB1/XBP1/DNAJB9/HERPUD1/HSPA5/DDIT3/THBS1/PPP1R15A"
"6","CC","GO:0030665","clathrin-coated vesicle membrane",7,0.879159369527145,2.30817462853732,2.72455224468114e-06,0.00098265517624833,0.000816887681782467,76,"tags=100%, list=13%, signal=88%","HLA-DRB1/HLA-DPB1/HLA-DRA/HLA-DPA1/ATP6V1A/CD74/DENND1A"
"7","CC","GO:0030662","coated vesicle membrane",8,0.845541736298826,2.33902225461719,3.24330636335987e-06,0.00100264499575868,0.000833505349621355,76,"tags=88%, list=13%, signal=77%","HLA-DRB1/HLA-DPB1/HLA-DRA/HLA-DPA1/ATP6V1A/CD74/DENND1A"
"8","MF","GO:0042605","peptide antigen binding",7,0.872193057269587,2.28988503763413,4.01575794903863e-06,0.00108626252521495,0.000903017149329871,9,"tags=57%, list=2%, signal=57%","HLA-DRB1/HLA-DPB1/HLA-DRA/HLA-DPA1"
"9","CC","GO:0030136","clathrin-coated vesicle",8,0.829073941306819,2.29346739041926,1.01957552476983e-05,0.00199326983635858,0.0016570182655593,76,"tags=88%, list=13%, signal=77%","HLA-DRB1/HLA-DPB1/HLA-DRA/HLA-DPA1/ATP6V1A/CD74/DENND1A"
"10","CC","GO:0032588","trans-Golgi network membrane",6,0.878897908297357,2.22210615105892,1.19896263127946e-05,0.00199326983635858,0.0016570182655593,53,"tags=83%, list=9%, signal=76%","HLA-DRB1/HLA-DPB1/HLA-DRA/HLA-DPA1/CD74"
"11","CC","GO:0012507","ER to Golgi transport vesicle membrane",6,0.877011094482597,2.21733574422998,1.35881976697483e-05,0.00199326983635858,0.0016570182655593,53,"tags=83%, list=9%, signal=76%","HLA-DRB1/HLA-DPB1/HLA-DRA/HLA-DPA1/CD74"
"12","CC","GO:0030134","COPII-coated ER to Golgi transport vesicle",6,0.877011094482597,2.21733574422998,1.35881976697483e-05,0.00199326983635858,0.0016570182655593,53,"tags=83%, list=9%, signal=76%","HLA-DRB1/HLA-DPB1/HLA-DRA/HLA-DPA1/CD74"
"13","CC","GO:0071556","integral component of lumenal side of endoplasmic reticulum membrane",6,0.876746003912409,2.216665519189,1.38165654091399e-05,0.00199326983635858,0.0016570182655593,53,"tags=83%, list=9%, signal=76%","HLA-DRB1/HLA-DPB1/HLA-DRA/HLA-DPA1/CD74"
"14","CC","GO:0098553","lumenal side of endoplasmic reticulum membrane",6,0.876746003912409,2.216665519189,1.38165654091399e-05,0.00199326983635858,0.0016570182655593,53,"tags=83%, list=9%, signal=76%","HLA-DRB1/HLA-DPB1/HLA-DRA/HLA-DPA1/CD74"
"15","CC","GO:0098576","lumenal side of membrane",6,0.876746003912409,2.216665519189,1.38165654091399e-05,0.00199326983635858,0.0016570182655593,53,"tags=83%, list=9%, signal=76%","HLA-DRB1/HLA-DPB1/HLA-DRA/HLA-DPA1/CD74"
"16","CC","GO:0098791","Golgi apparatus subcompartment",14,0.712939281753916,2.34650281121679,1.91500101919133e-05,0.00207203110276502,0.00172249302199894,53,"tags=50%, list=9%, signal=47%","HLA-DRB1/HLA-DPB1/HLA-DRA/HLA-DPA1/TRAPPC9/NSF/CD74"
"17","BP","GO:0002495","antigen processing and presentation of peptide antigen via MHC class II",5,0.916230366492147,2.18432647905064,1.89759589781835e-05,0.00207203110276502,0.00172249302199894,53,"tags=100%, list=9%, signal=92%","HLA-DRB1/HLA-DPB1/HLA-DRA/HLA-DPA1/CD74"
"18","BP","GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II",5,0.916230366492147,2.18432647905064,1.89759589781835e-05,0.00207203110276502,0.00172249302199894,53,"tags=100%, list=9%, signal=92%","HLA-DRB1/HLA-DPB1/HLA-DRA/HLA-DPA1/CD74"
"19","CC","GO:0030669","clathrin-coated endocytic vesicle membrane",5,0.916230366492147,2.18432647905064,1.89759589781835e-05,0.00207203110276502,0.00172249302199894,53,"tags=100%, list=9%, signal=92%","HLA-DRB1/HLA-DPB1/HLA-DRA/HLA-DPA1/CD74"
"20","CC","GO:0042613","MHC class II protein complex",5,0.916230366492147,2.18432647905064,1.89759589781835e-05,0.00207203110276502,0.00172249302199894,53,"tags=100%, list=9%, signal=92%","HLA-DRB1/HLA-DPB1/HLA-DRA/HLA-DPA1/CD74"
"21","BP","GO:0006986","response to unfolded protein",11,-0.744268077601411,-2.6866765868155,2.21262363125046e-05,0.00217641706273909,0.00180926975397466,157,"tags=100%, list=27%, signal=74%","ERO1A/MANF/HSP90AB1/XBP1/DNAJB9/HERPUD1/HSPA5/DDIT3/THBS1/PPP1R15A"
"22","BP","GO:0002478","antigen processing and presentation of exogenous peptide antigen",7,0.843530560373764,2.21463355261492,2.1667158131144e-05,0.00217641706273909,0.00180926975397466,53,"tags=71%, list=9%, signal=66%","HLA-DRB1/HLA-DPB1/HLA-DRA/HLA-DPA1/CD74"
"23","BP","GO:0036294","cellular response to decreased oxygen levels",14,-0.656742754128152,-2.61385502849924,2.46944329410452e-05,0.00222661470351757,0.00185099938141431,175,"tags=93%, list=30%, signal=66%","BNIP3L/P4HB/EGLN1/ERO1A/PMAIP1/RGCC/PGK1/ENO1/BNIP3/JUND/HYOU1/FOS/BCL2"
"24","BP","GO:0071456","cellular response to hypoxia",14,-0.656742754128152,-2.61385502849924,2.46944329410452e-05,0.00222661470351757,0.00185099938141431,175,"tags=93%, list=30%, signal=66%","BNIP3L/P4HB/EGLN1/ERO1A/PMAIP1/RGCC/PGK1/ENO1/BNIP3/JUND/HYOU1/FOS/BCL2"
"25","CC","GO:0042611","MHC protein complex",6,0.864610724315136,2.18598404960835,2.82285782036871e-05,0.00244346572931116,0.00203126905895163,53,"tags=83%, list=9%, signal=76%","HLA-DRB1/HLA-DPB1/HLA-DRA/HLA-DPA1/CD74"
"26","CC","GO:0005802","trans-Golgi network",10,0.786512286001877,2.31078019122313,3.23551457501256e-05,0.00259320501493599,0.002155748307484,53,"tags=60%, list=9%, signal=55%","HLA-DRB1/HLA-DPB1/HLA-DRA/HLA-DPA1/TRAPPC9/CD74"
"27","CC","GO:0030135","coated vesicle",9,0.798654251454793,2.31026491534694,3.15669642394007e-05,0.00259320501493599,0.002155748307484,76,"tags=78%, list=13%, signal=69%","HLA-DRB1/HLA-DPB1/HLA-DRA/HLA-DPA1/ATP6V1A/CD74/DENND1A"
"28","BP","GO:0019884","antigen processing and presentation of exogenous antigen",8,0.800025334260889,2.21311022361224,4.07366756913071e-05,0.00306544591036566,0.00254832525577143,9,"tags=50%, list=2%, signal=50%","HLA-DRB1/HLA-DPB1/HLA-DRA/HLA-DPA1"
"29","CC","GO:0045334","clathrin-coated endocytic vesicle",6,0.857917691948989,2.16906214292312,4.10803749540684e-05,0.00306544591036566,0.00254832525577143,53,"tags=83%, list=9%, signal=76%","HLA-DRB1/HLA-DPB1/HLA-DRA/HLA-DPA1/CD74"
