"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"1","MF","GO:0008009","chemokine activity",10,0.952721925796212,2.38782161036164,2.13859693422851e-10,1.09774180633949e-06,1.03373022336603e-06,55,"tags=80%, list=2%, signal=78%","CCL8/CXCL10/CXCL5/CCL7/CCL5/CCL2/CXCL1/CCL24"
"2","BP","GO:0034341","response to interferon-gamma",42,0.709002864187255,2.54271626062726,2.04623134965991e-08,4.36438772267496e-05,4.10989129626123e-05,282,"tags=48%, list=12%, signal=43%","CCL8/CCL7/CCL5/GBP1/CCL2/SOCS1/CCL24/CYP27B1/GBP4/GCH1/CD40/MRC1/GBP5/GBP3/STAT1/NLRC5/KYNU/TNF/CXCL16/TRIM21"
"3","BP","GO:0048245","eosinophil chemotaxis",7,0.952260459168332,2.17666004839161,3.43257461928109e-08,4.36438772267496e-05,4.10989129626123e-05,55,"tags=71%, list=2%, signal=70%","CCL8/CCL7/CCL5/CCL2/CCL24"
"4","BP","GO:0098542","defense response to other organism",230,0.422177851358847,2.01572593793414,5.90285325182683e-08,4.36438772267496e-05,4.10989129626123e-05,112,"tags=16%, list=5%, signal=17%","CCL8/CXCL10/CXCL5/CCL7/KLRC2/GZMB/PRF1/NMB/CCL5/NKG7/GBP1/GNLY/CCL2/KLRD1/CSF1/CXCL1/SOCS1/CD226/CCL24/APOL1/KLRK1/CYP27B1/TRAF3IP2/GBP4/GCH1/IL7R/NLRP2/CD40/CLEC5A/MRC1/IL1B/KLRB1/IFIT3/PYHIN1/GBP5/GBP3"
"5","BP","GO:0043207","response to external biotic stimulus",303,0.390344986747877,1.94225864648307,4.80211137383944e-08,4.36438772267496e-05,4.10989129626123e-05,349,"tags=24%, list=15%, signal=24%","CCL8/CXCL10/CXCL5/CCL7/KLRC2/GZMB/PRF1/NMB/CCL5/NKG7/GBP1/GNLY/CCL2/KLRD1/IDO1/CSF1/TNIP3/CXCL1/SOCS1/CD226/GZMA/CCL24/APOL1/IL1A/KLRK1/CYP27B1/IKZF3/TRAF3IP2/GBP4/GCH1/IL7R/NLRP2/CD274/CD40/ITGB8/CLEC5A/MRC1/IL1B/KLRB1/IFIT3/PYHIN1/GBP5/GBP3/IL15/BATF3/STAT1/PTGS2/SERPINB9/EREG/NLRC5/KYNU/TNF/PDE4B/ZC3H12A/CCR5/C15orf48/CXCL16/ITGAM/IFI35/ADM/TAP2/TRIM21/IFI6/SOD2/C3/ISG20/OASL/APOBEC3G/IFIT5/MX1/USP18/N4BP1/DDX60/TNIP1"
"6","BP","GO:0051707","response to other organism",303,0.390344986747877,1.94225864648307,4.80211137383944e-08,4.36438772267496e-05,4.10989129626123e-05,349,"tags=24%, list=15%, signal=24%","CCL8/CXCL10/CXCL5/CCL7/KLRC2/GZMB/PRF1/NMB/CCL5/NKG7/GBP1/GNLY/CCL2/KLRD1/IDO1/CSF1/TNIP3/CXCL1/SOCS1/CD226/GZMA/CCL24/APOL1/IL1A/KLRK1/CYP27B1/IKZF3/TRAF3IP2/GBP4/GCH1/IL7R/NLRP2/CD274/CD40/ITGB8/CLEC5A/MRC1/IL1B/KLRB1/IFIT3/PYHIN1/GBP5/GBP3/IL15/BATF3/STAT1/PTGS2/SERPINB9/EREG/NLRC5/KYNU/TNF/PDE4B/ZC3H12A/CCR5/C15orf48/CXCL16/ITGAM/IFI35/ADM/TAP2/TRIM21/IFI6/SOD2/C3/ISG20/OASL/APOBEC3G/IFIT5/MX1/USP18/N4BP1/DDX60/TNIP1"
"7","BP","GO:0006955","immune response",357,0.377284814222111,1.91514382663279,5.95182428574415e-08,4.36438772267496e-05,4.10989129626123e-05,355,"tags=25%, list=15%, signal=25%","CCL8/CXCL10/CXCL5/CCL7/KLRC2/GZMB/PRF1/NMB/CCL5/CST7/NKG7/GBP1/GNLY/FCER2/CCL2/KLRD1/IDO1/CSF1/TNIP3/CXCL1/SOCS1/CD226/GZMA/CCL24/EBI3/APOL1/HLA-DQA2/IL1A/KLRK1/CYP27B1/TRAF3IP2/GBP4/GCH1/IL7R/NLRP2/CD274/CD40/ITGB8/CLEC5A/MRC1/IL1B/KLRB1/IFIT3/PYHIN1/GBP5/GBP3/CTSL/CD38/KCNN4/IL15/RORA/CD276/STAT1/SERPINB9/EREG/NLRC5/KYNU/TNF/PDE4B/ZC3H12A/SAMSN1/CCR5/CXCL16/PNP/ITGAM/IFI35/TAP2/TRIM21/RAC2/IFI6/IL32/C3/LCP2/PTPRJ/HCST/ISG20/OASL/APOBEC3G/IFIT5/MX1/PRKCH/USP18/N4BP1/VAV3/DDX60/TNIP1/CTSC/DOCK10"
"8","BP","GO:0071346","cellular response to interferon-gamma",33,0.735336716935661,2.52390848213304,1.4649776588938e-07,9.39966290387732e-05,8.85154922321094e-05,208,"tags=42%, list=9%, signal=39%","CCL8/CCL7/CCL5/GBP1/CCL2/SOCS1/CCL24/GBP4/MRC1/GBP5/GBP3/STAT1/NLRC5/TNF"
"9","BP","GO:0009607","response to biotic stimulus",313,0.377563159957986,1.88585129044624,1.66283302073874e-07,9.48369099494661e-05,8.93067746342958e-05,349,"tags=24%, list=15%, signal=24%","CCL8/CXCL10/CXCL5/CCL7/KLRC2/GZMB/PRF1/NMB/CCL5/NKG7/GBP1/GNLY/CCL2/KLRD1/IDO1/CSF1/TNIP3/CXCL1/SOCS1/CD226/GZMA/CCL24/APOL1/IL1A/KLRK1/CYP27B1/IKZF3/TRAF3IP2/GBP4/GCH1/IL7R/NLRP2/CD274/CD40/ITGB8/CLEC5A/MRC1/IL1B/KLRB1/IFIT3/PYHIN1/GBP5/GBP3/IL15/BATF3/STAT1/PTGS2/SERPINB9/EREG/NLRC5/KYNU/TNF/PDE4B/ZC3H12A/CCR5/C15orf48/CXCL16/ITGAM/IFI35/ADM/TAP2/TRIM21/IFI6/SOD2/C3/PTPRJ/ISG20/OASL/APOBEC3G/IFIT5/MX1/USP18/N4BP1/DDX60/TNIP1"
"10","BP","GO:0070098","chemokine-mediated signaling pathway",14,0.860609822737571,2.36370524072365,2.01706902684069e-07,0.000103536153147733,9.74987470658152e-05,55,"tags=57%, list=2%, signal=56%","CCL8/CXCL10/CXCL5/CCL7/CCL5/CCL2/CXCL1/CCL24"
"11","MF","GO:0005126","cytokine receptor binding",45,0.665712530920144,2.42368998894512,2.4881930475189e-07,0.00011610813557195,0.000109337631332122,265,"tags=40%, list=11%, signal=36%","CCL8/CXCL10/CXCL5/CCL7/CCL5/CCL2/CSF1/CXCL1/CCL24/EBI3/IL1A/IL1B/IL15/STAT1/CNIH4/TNF/CXCL16/BID"
"12","BP","GO:0072507","divalent inorganic cation homeostasis",66,0.599017225975146,2.32117877712126,3.5095108561503e-07,0.000138571686343227,0.000130491286246495,191,"tags=26%, list=8%, signal=24%","CCL8/CXCL10/TGM2/CCL7/CCL5/MT1M/CYP27B1/MT1G/CD40/MT1E/MT2A/SLC30A4/ATP13A3/MT1X/SLC39A8/MT1F/SNX10"
"13","BP","GO:0045087","innate immune response",186,0.43232199300267,2.01094907878492,3.36713367712543e-07,0.000138571686343227,0.000130491286246495,347,"tags=26%, list=15%, signal=24%","CCL8/CXCL10/CCL7/KLRC2/GZMB/NMB/CCL5/NKG7/GBP1/CCL2/KLRD1/CSF1/SOCS1/CD226/CCL24/APOL1/KLRK1/CYP27B1/GBP4/GCH1/NLRP2/CD40/CLEC5A/MRC1/KLRB1/IFIT3/PYHIN1/GBP5/GBP3/STAT1/SERPINB9/EREG/NLRC5/KYNU/TNF/CXCL16/ITGAM/IFI35/TRIM21/IFI6/C3/ISG20/OASL/APOBEC3G/IFIT5/MX1/USP18/N4BP1/DDX60"
"14","MF","GO:0042379","chemokine receptor binding",14,0.850953778668012,2.33718446281843,4.65003958557193e-07,0.000170490379948148,0.00016054873516501,55,"tags=57%, list=2%, signal=56%","CCL8/CXCL10/CXCL5/CCL7/CCL5/CCL2/CXCL1/CCL24"
"15","BP","GO:0071621","granulocyte chemotaxis",31,0.721619453896982,2.46820627968988,5.24893617888063e-07,0.000179618596041295,0.000169144666199437,99,"tags=32%, list=4%, signal=31%","CCL8/CXCL10/CXCL5/CCL7/CCL5/CCL2/CSF1/CXCL1/CCL24/IL1B"
"16","MF","GO:0005125","cytokine activity",26,0.750755986527509,2.43004359499497,8.30209351584922e-07,0.000266134169981597,0.000250615339045698,255,"tags=65%, list=11%, signal=59%","CCL8/CXCL10/CXCL5/CCL7/CCL5/CCL2/CSF1/CXCL1/CCL24/EBI3/IL1A/IL1B/IL15/INHBA/TNF/SPP1/CXCL16"
"17","BP","GO:0034097","response to cytokine",231,0.407630929942578,1.95224607328133,8.8141065452701e-07,0.000266134169981597,0.000250615339045698,217,"tags=21%, list=9%, signal=21%","CCL8/CXCL10/CXCL5/CCL7/CCL5/STAT4/GBP1/CCL2/CSF1/CXCL1/SOCS1/MSC/CCL24/EBI3/IL1A/IL15RA/CYP27B1/TRAF3IP2/GBP4/GCH1/IL7R/NLRP2/CD274/CD40/MRC1/IL1B/IFIT3/PYHIN1/PNPT1/GBP5/GBP3/MT2A/CD38/IL3RA/MT1X/IL15/RORA/STAT1/PTGS2/CYP1B1/EREG/ACSL1/SNX10/NLRC5/KYNU/TNF/ZC3H12A/GCLM"
"18","BP","GO:1990266","neutrophil migration",32,0.700614792565543,2.40030445353425,1.16066319431504e-06,0.000323200511296248,0.000304354024602904,99,"tags=31%, list=4%, signal=30%","CCL8/CXCL10/CXCL5/CCL7/CCL5/CCL2/CXCL1/CCL24/IL1A/IL1B"
"19","BP","GO:0030593","neutrophil chemotaxis",25,0.749455305909682,2.39367879558233,1.19633931709112e-06,0.000323200511296248,0.000304354024602904,99,"tags=36%, list=4%, signal=35%","CCL8/CXCL10/CXCL5/CCL7/CCL5/CCL2/CXCL1/CCL24/IL1B"
"20","BP","GO:0072503","cellular divalent inorganic cation homeostasis",63,0.600686797054306,2.31456827565078,1.30803691883121e-06,0.00033570767521803,0.000316131870066995,172,"tags=24%, list=7%, signal=23%","CCL8/CXCL10/TGM2/CCL7/CCL5/MT1M/MT1G/CD40/MT1E/MT2A/SLC30A4/ATP13A3/MT1X/SLC39A8/MT1F"
"21","BP","GO:0072676","lymphocyte migration",29,0.71276606497604,2.38500152355408,1.63508766199738e-06,0.000399662141382502,0.000376357019743958,67,"tags=24%, list=3%, signal=24%","CCL8/CXCL10/CCL7/CCL5/CCL2/CCL24/KLRK1"
"22","BP","GO:0048247","lymphocyte chemotaxis",15,0.823609735092169,2.32116269215936,1.96316269274612e-06,0.00045804155008481,0.000431332205028238,67,"tags=47%, list=3%, signal=46%","CCL8/CXCL10/CCL7/CCL5/CCL2/CCL24/KLRK1"
"23","BP","GO:0097530","granulocyte migration",39,0.662811716902244,2.3387006605125,2.84906532113675e-06,0.000516401190377149,0.000486288774639201,99,"tags=28%, list=4%, signal=27%","CCL8/CXCL10/CXCL5/CCL7/CCL5/CCL2/CSF1/CXCL1/CCL24/IL1A/IL1B"
"24","BP","GO:0006882","cellular zinc ion homeostasis",12,0.844441707466419,2.22300481740118,2.8949317827451e-06,0.000516401190377149,0.000486288774639201,172,"tags=67%, list=7%, signal=62%","MT1M/MT1G/MT1E/MT2A/SLC30A4/MT1X/SLC39A8/MT1F"
"25","BP","GO:0055069","zinc ion homeostasis",12,0.844441707466419,2.22300481740118,2.8949317827451e-06,0.000516401190377149,0.000486288774639201,172,"tags=67%, list=7%, signal=62%","MT1M/MT1G/MT1E/MT2A/SLC30A4/MT1X/SLC39A8/MT1F"
"26","BP","GO:0035747","natural killer cell chemotaxis",5,0.955500247472376,1.98191175044888,2.91752084958841e-06,0.000516401190377149,0.000486288774639201,67,"tags=80%, list=3%, signal=78%","CCL7/CCL5/CCL2/KLRK1"
"27","BP","GO:2000501","regulation of natural killer cell chemotaxis",5,0.955500247472376,1.98191175044888,2.91752084958841e-06,0.000516401190377149,0.000486288774639201,67,"tags=80%, list=3%, signal=78%","CCL7/CCL5/CCL2/KLRK1"
"28","BP","GO:0006952","defense response",349,0.350598555685595,1.7720509404337,2.64122111211782e-06,0.000516401190377149,0.000486288774639201,350,"tags=25%, list=15%, signal=25%","CCL8/CXCL10/CXCL5/CCL7/KLRC2/GZMB/PRF1/NMB/CCL5/STAT4/CST7/NKG7/GBP1/GNLY/CCL2/KLRD1/IDO1/ALOX5AP/CSF1/TNIP3/CXCL1/SOCS1/CD226/CCL24/APOL1/TPST1/IL1A/KLRK1/CYP27B1/TRAF3IP2/GBP4/GCH1/MMP9/IL7R/NLRP2/CD40/CLEC5A/MRC1/IL1B/KLRB1/IFIT3/PYHIN1/GBP5/GBP3/KCNN4/APOL3/GPR68/IL15/RORA/ADORA2A/INHBA/NDST1/STAT1/PTGS2/SERPINB9/APOL2/EREG/HDAC9/NLRC5/KYNU/TNF/ZC3H12A/ABCC1/CCR5/SPP1/PSMA6/CXCL16/ITGAM/IFI35/ADM/TRIM21/IFI6/IL32/C3/CHST2/ISG20/OASL/APOBEC3G/IFIT5/MX1/PTPRCAP/USP18/N4BP1/DDX60/TNIP1/CTSC"
"29","BP","GO:0044419","biological process involved in interspecies interaction between organisms",342,0.3506876896798,1.76539588233056,2.54508241746913e-06,0.000516401190377149,0.000486288774639201,215,"tags=17%, list=9%, signal=18%","CCL8/CXCL10/CXCL5/CCL7/KLRC2/GZMB/PRF1/NMB/CCL5/NKG7/GBP1/GNLY/FCER2/CCL2/KLRD1/IDO1/CSF1/TNIP3/CXCL1/SOCS1/CD226/GZMA/CCL24/APOL1/IL1A/KLRK1/CYP27B1/IKZF3/TRAF3IP2/GBP4/GCH1/IL7R/NLRP2/CD274/CD40/ITGB8/CLEC5A/MRC1/IL1B/KLRB1/IFIT3/PYHIN1/GBP5/GBP3/CTSL/IL15/BATF3/STAT1/PTGS2/SERPINB9/EREG/NLRC5/KYNU/NRP1/TNF/PDE4B/ZC3H12A"
"30","BP","GO:1990868","response to chemokine",18,0.800970302094359,2.35331240098719,3.9254831587454e-06,0.000649984033994843,0.000612082127842406,55,"tags=44%, list=2%, signal=44%","CCL8/CXCL10/CXCL5/CCL7/CCL5/CCL2/CXCL1/CCL24"
"31","BP","GO:1990869","cellular response to chemokine",18,0.800970302094359,2.35331240098719,3.9254831587454e-06,0.000649984033994843,0.000612082127842406,55,"tags=44%, list=2%, signal=44%","CCL8/CXCL10/CXCL5/CCL7/CCL5/CCL2/CXCL1/CCL24"
"32","BP","GO:0046688","response to copper ion",12,0.837351918696739,2.20434084752617,4.92331924552136e-06,0.000789731177726911,0.000743680328139279,172,"tags=67%, list=7%, signal=62%","MT1M/IL1A/MT1G/MAP1LC3A/MT1E/MT2A/MT1X/MT1F"
"33","BP","GO:0071345","cellular response to cytokine stimulus",209,0.402600108167226,1.89504304338345,5.76999517019678e-06,0.000897496521473335,0.000845161652999796,217,"tags=20%, list=9%, signal=20%","CCL8/CXCL10/CXCL5/CCL7/CCL5/STAT4/GBP1/CCL2/CSF1/CXCL1/SOCS1/MSC/CCL24/EBI3/IL1A/IL15RA/TRAF3IP2/GBP4/IL7R/NLRP2/CD40/MRC1/IL1B/IFIT3/PYHIN1/PNPT1/GBP5/GBP3/MT2A/IL3RA/MT1X/IL15/RORA/STAT1/CYP1B1/EREG/ACSL1/SNX10/NLRC5/TNF/ZC3H12A/GCLM"
"34","MF","GO:0030546","signaling receptor activator activity",45,0.624759820096769,2.27459158590682,6.14079092396997e-06,0.000927078818021702,0.000873018944980499,288,"tags=51%, list=12%, signal=46%","CCL8/CXCL10/CXCL5/CCL7/NMB/CCL5/RETN/CCL2/CSF1/CXCL1/CCL24/EBI3/IL1A/HBEGF/IL1B/IL15/INHBA/EREG/TNF/SPP1/CXCL16/ADM/IL32"
"35","MF","GO:0001664","G protein-coupled receptor binding",35,0.67573812835677,2.35609870775842,6.48109725550472e-06,0.000950499206071592,0.000895073642023389,293,"tags=43%, list=12%, signal=38%","CCL8/CXCL10/CXCL5/CCL7/NMB/CCL5/CCL2/CXCL1/CCL24/ADORA2A/STAT1/CNIH4/CXCL16/ADM/C3"
"36","BP","GO:0071280","cellular response to copper ion",9,0.888289101259776,2.16003324667832,7.9530024718052e-06,0.00113396560243822,0.0010678417353956,172,"tags=78%, list=7%, signal=72%","MT1M/MT1G/MAP1LC3A/MT1E/MT2A/MT1X/MT1F"
"37","BP","GO:0019221","cytokine-mediated signaling pathway",127,0.453153195570657,1.99742174503035,9.12568937349627e-06,0.0012660044203826,0.00119218109823883,208,"tags=20%, list=9%, signal=19%","CCL8/CXCL10/CXCL5/CCL7/CCL5/STAT4/CCL2/CSF1/CXCL1/SOCS1/CCL24/EBI3/IL1A/IL15RA/TRAF3IP2/IL7R/NLRP2/IL1B/IL3RA/IL15/STAT1/EREG/ACSL1/NLRC5/TNF"
"38","MF","GO:0048018","receptor ligand activity",44,0.628432184005302,2.28290264102847,1.08584804540657e-05,0.00146675210975577,0.00138122277687173,288,"tags=52%, list=12%, signal=47%","CCL8/CXCL10/CXCL5/CCL7/NMB/CCL5/RETN/CCL2/CSF1/CXCL1/CCL24/EBI3/IL1A/HBEGF/IL1B/IL15/INHBA/EREG/TNF/SPP1/CXCL16/ADM/IL32"
"39","BP","GO:0002548","monocyte chemotaxis",14,0.815783105275203,2.24058655884155,1.19041926780879e-05,0.00152760552541563,0.00143852770467842,55,"tags=43%, list=2%, signal=42%","CCL8/CXCL10/CCL7/CCL5/CCL2/CCL24"
"40","MF","GO:0003690","double-stranded DNA binding",147,-0.406421088176851,-1.85829772788138,1.18478930882218e-05,0.00152760552541563,0.00143852770467842,491,"tags=40%, list=21%, signal=34%","MAZ/DDIT3/MNDA/BCL11B/CBX4/CXXC1/YBX3/KLF13/ZKSCAN1/KLF3/RBL2/CREBRF/USF2/HMGB2/ZBTB11/LYL1/XPC/SLC2A4RG/CHD3/PSIP1/ZFHX3/ZBED1/CALCOCO1/HDAC5/ZNF160/TFEB/CEBPA/ATF3/ZNF652/NLRP1/ST18/JUNB/ZNF808/MBNL2/ZNF581/JUND/ZBTB4/JDP2/CEBPD/DBP/NR1D2/ZNF358/NFIL3/KLF7/KLF6/KLF2/MYCL/NR4A2/TSPYL2/ZNF467/JUN/ZNF395/NFXL1/MXI1/FOS/KLF4/FOSB/EGR1/UTY"
"41","BP","GO:2000401","regulation of lymphocyte migration",20,0.729388487110378,2.2147594971399,1.36573775885766e-05,0.0016303097479573,0.00153524303272323,67,"tags=25%, list=3%, signal=25%","CXCL10/CCL7/CCL5/CCL2/KLRK1"
"42","BP","GO:0010273","detoxification of copper ion",7,0.902041191211662,2.06186973743381,1.36092659012564e-05,0.0016303097479573,0.00153524303272323,172,"tags=86%, list=7%, signal=80%","MT1M/MT1G/MT1E/MT2A/MT1X/MT1F"
"43","BP","GO:1990169","stress response to copper ion",7,0.902041191211662,2.06186973743381,1.36092659012564e-05,0.0016303097479573,0.00153524303272323,172,"tags=86%, list=7%, signal=80%","MT1M/MT1G/MT1E/MT2A/MT1X/MT1F"
"44","BP","GO:0002687","positive regulation of leukocyte migration",39,0.636875438610016,2.24718569536258,1.65228525665972e-05,0.00192754095964417,0.00181514208100035,66,"tags=18%, list=3%, signal=18%","CCL8/CXCL10/CCL7/CCL5/CSF1/CCL24/IL1A"
"45","BP","GO:0050801","ion homeostasis",115,0.459075658887407,1.9780839438058,1.74849689784074e-05,0.00199445212813701,0.00187815152161045,191,"tags=18%, list=8%, signal=18%","CCL8/CXCL10/TGM2/CA12/CCL7/CCL5/MT1M/IL1A/CYP27B1/MT1G/SLC7A11/CD40/MT1E/MT2A/SLC30A4/ATP13A3/MT1X/SLC39A8/ADORA2A/MT1F/SNX10"
"46","MF","GO:1990837","sequence-specific double-stranded DNA binding",136,-0.414210124172998,-1.86795268291753,2.06097526608185e-05,0.00229977957408655,0.00216567469607502,491,"tags=40%, list=21%, signal=34%","MAZ/DDIT3/BCL11B/CBX4/CXXC1/YBX3/KLF13/ZKSCAN1/KLF3/RBL2/CREBRF/USF2/HMGB2/ZBTB11/LYL1/SLC2A4RG/CHD3/ZFHX3/ZBED1/CALCOCO1/HDAC5/ZNF160/TFEB/CEBPA/ATF3/ZNF652/ST18/JUNB/ZNF808/MBNL2/ZNF581/JUND/ZBTB4/JDP2/CEBPD/DBP/NR1D2/ZNF358/NFIL3/KLF7/KLF6/KLF2/MYCL/NR4A2/TSPYL2/ZNF467/JUN/ZNF395/NFXL1/MXI1/FOS/KLF4/FOSB/EGR1/UTY"
