"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"1","BP","GO:0051607","defense response to virus",113,-0.580578284501256,-3.06191027560463,1e-10,1.64825e-07,1.51078947368421e-07,326,"tags=29%, list=7%, signal=28%","OAS2/ADAR/TANK/MAP3K14/TRIM25/DDX60L/TRIM44/BIRC3/IFITM1/DDX60/ISG15/IFI6/BST2/MOV10/TRIM5/NLRC5/TRIM56/STAT2/IFIH1/IRF9/GBP3/TRIM21/RTP4/DTX3L/TRIM22/PARP9/IFI44L/IFIT2/IRF1/GBP1/IFIT3/STAT1/IL1B"
"2","BP","GO:0140546","defense response to symbiont",113,-0.580578284501256,-3.06191027560463,1e-10,1.64825e-07,1.51078947368421e-07,326,"tags=29%, list=7%, signal=28%","OAS2/ADAR/TANK/MAP3K14/TRIM25/DDX60L/TRIM44/BIRC3/IFITM1/DDX60/ISG15/IFI6/BST2/MOV10/TRIM5/NLRC5/TRIM56/STAT2/IFIH1/IRF9/GBP3/TRIM21/RTP4/DTX3L/TRIM22/PARP9/IFI44L/IFIT2/IRF1/GBP1/IFIT3/STAT1/IL1B"
"3","BP","GO:0009615","response to virus",156,-0.508629757496094,-2.8599377489374,1e-10,1.64825e-07,1.51078947368421e-07,647,"tags=33%, list=13%, signal=29%","IFI16/TYK2/SMAD3/PUM2/BCL3/NOP53/MX2/EEF1G/NMI/ANKRD17/USP15/CASP1/IRF7/OAS2/GBF1/ADAR/TPT1/TANK/IFI44/MAP3K14/TRIM25/DDX60L/TRIM44/BIRC3/IFITM1/PIM2/DDX60/ISG15/NPC2/IFI6/BST2/MOV10/TRIM5/NLRC5/TRIM56/STAT2/IFIH1/IRF9/GBP3/TRIM21/RTP4/DTX3L/TRIM22/PARP9/IFI44L/IFIT2/IRF1/GBP1/IFIT3/STAT1/IL1B"
"4","BP","GO:0098542","defense response to other organism",294,-0.398172759173275,-2.44849268689246,1e-10,1.64825e-07,1.51078947368421e-07,605,"tags=26%, list=12%, signal=24%","PUM2/BCL3/GRN/RBCK1/SEH1L/IPO7/NOP53/MAP3K7/MX2/NMI/PIK3CD/PRKDC/ANKRD17/JAK3/USP15/TXK/PYHIN1/CASP1/GCH1/IRF7/TNFRSF14/RNF213/HLA-F/OAS2/GSDMD/ERAP1/ADAR/TANK/CD74/MAP3K14/TRIM25/DDX60L/TRIM44/BIRC3/CASP4/IFITM1/DDX60/ISG15/KLRC2/TP53/IFI6/BST2/RPL13A/TRGV3/MOV10/TRAFD1/TRIM5/NLRC5/TRIM56/STAT2/IFIH1/IRF9/IFI35/GBP3/TRIM21/PARP14/RTP4/DTX3L/SOCS1/GBP2/TRIM22/PARP9/ALPK1/IFI44L/IRF4/IFIT2/GBP4/IRF1/GBP1/GBP5/IFIT3/STAT1/HLA-G/CXCL8/IL1B"
"5","CC","GO:0022626","cytosolic ribosome",68,-0.606022576406198,-2.89863713131543,2.84478016311285e-10,3.2138534216228e-07,2.94582491694325e-07,1370,"tags=79%, list=28%, signal=58%","RPS24/RPS5/RPL35/ZCCHC17/RPS15A/RPS7/RPS13/MRPL1/RPS23/RACK1/RPS25/RPS3/RPL36A/RPL39/RPL23A/RPS27/RPL13/RPS21/RPL34/RPS14/RPL17/RPL7/RPS27A/RPL31/RPL3/RPL15/UBA52/RPL5/RPL21/RPSA/RPL22/RPS6/RPS8/RPL6/RPL37/RPL10A/RPS17/RPLP2/RPS11/RPL27/RPL38/RPL23/RPS2/RPS3A/RPL37A/RPS16/ISG15/RPS20/RPL4/RPL27A/RPS29/RPL13A/RPS10/RPS4Y1"
"6","BP","GO:0043207","response to external biotic stimulus",399,-0.329083414240581,-2.07762733606488,3.41225147146361e-10,3.2138534216228e-07,2.94582491694325e-07,595,"tags=23%, list=12%, signal=22%","BCL3/GRN/RBCK1/SEH1L/IPO7/NOP53/MAP3K7/MX2/EEF1G/NMI/PIK3CD/PRKDC/TAB2/ANKRD17/JAK3/PDCD4/USP15/TXK/PYHIN1/CASP1/PRKCA/GCH1/IRF7/TNFRSF14/RNF213/HLA-F/CASP3/OAS2/GBF1/GSDMD/ERAP1/ABCD2/ADAR/TPT1/TANK/IFI44/CD74/MAP3K14/SBNO2/TRIM25/DDX60L/SOD2/TRIM44/BIRC3/IKZF3/CASP4/TAP2/CARD16/IFITM1/PIM2/DDX60/ISG15/KLRC2/NPC2/TP53/RGS1/IFI6/BST2/REG4/RPL13A/TRGV3/MOV10/TRAFD1/TRIM5/NLRC5/TRIM56/STAT2/IFIH1/IRF9/IFI35/GBP3/TRIM21/PARP14/RTP4/DTX3L/SOCS1/GBP2/TRIM22/PARP9/ALPK1/IFI44L/BAIAP2L1/IRF4/IFIT2/GBP4/IRF1/GBP1/GBP5/IFIT3/STAT1/HLA-G/CXCL8/IL1B"
"7","BP","GO:0051707","response to other organism",399,-0.329083414240581,-2.07762733606488,3.41225147146361e-10,3.2138534216228e-07,2.94582491694325e-07,595,"tags=23%, list=12%, signal=22%","BCL3/GRN/RBCK1/SEH1L/IPO7/NOP53/MAP3K7/MX2/EEF1G/NMI/PIK3CD/PRKDC/TAB2/ANKRD17/JAK3/PDCD4/USP15/TXK/PYHIN1/CASP1/PRKCA/GCH1/IRF7/TNFRSF14/RNF213/HLA-F/CASP3/OAS2/GBF1/GSDMD/ERAP1/ABCD2/ADAR/TPT1/TANK/IFI44/CD74/MAP3K14/SBNO2/TRIM25/DDX60L/SOD2/TRIM44/BIRC3/IKZF3/CASP4/TAP2/CARD16/IFITM1/PIM2/DDX60/ISG15/KLRC2/NPC2/TP53/RGS1/IFI6/BST2/REG4/RPL13A/TRGV3/MOV10/TRAFD1/TRIM5/NLRC5/TRIM56/STAT2/IFIH1/IRF9/IFI35/GBP3/TRIM21/PARP14/RTP4/DTX3L/SOCS1/GBP2/TRIM22/PARP9/ALPK1/IFI44L/BAIAP2L1/IRF4/IFIT2/GBP4/IRF1/GBP1/GBP5/IFIT3/STAT1/HLA-G/CXCL8/IL1B"
"8","BP","GO:0006952","defense response",432,-0.314265215574138,-2.00386108906259,1.20419834822932e-09,9.92409963734485e-07,9.09645094366382e-07,605,"tags=23%, list=12%, signal=22%","PUM2/STAT5A/BCL3/GRN/RBCK1/SEH1L/IPO7/NOP53/MAP3K7/MX2/NMI/PIK3CD/PRKDC/ATM/RICTOR/CAMK1D/ANKRD17/JAK3/CELF1/PDCD4/USP15/TXK/PYHIN1/CASP1/PSEN1/GCH1/IRF7/ASH1L/TNFRSF14/KPNA6/RNF213/HLA-F/LIPA/OAS2/GSDMD/ERAP1/LY75/ABCD2/ADAR/PSMB4/ITK/TANK/CD74/MAP3K14/SBNO2/TRIM25/DDX60L/TRIM44/BIRC3/CASP4/IL32/IFITM1/NEAT1/DDX60/SP140/ISG15/KLRC2/TP53/TAP1/IFI6/BST2/RPS6KA5/RPL13A/TRGV3/MOV10/TRAFD1/LGALS3BP/TRIM5/BCL6/NLRC5/PTPRCAP/TRIM56/STAT2/APOL3/IFIH1/IRF9/IFI35/GBP3/TRIM21/PARP14/RTP4/DTX3L/SOCS1/GBP2/TRIM22/APOL2/PARP9/ALPK1/IFI44L/IRF4/IFIT2/GBP4/IRF1/GBP1/GBP5/IFIT3/STAT1/HLA-G/CXCL8/IL1B"
"9","BP","GO:0009607","response to biotic stimulus",411,-0.320379767555705,-2.02196701814092,1.60757556032353e-09,1.17763840769034e-06,1.07942588208391e-06,595,"tags=23%, list=12%, signal=22%","BCL3/GRN/RBCK1/SEH1L/IPO7/NOP53/MAP3K7/MX2/EEF1G/NMI/PIK3CD/PRKDC/TAB2/ANKRD17/JAK3/PDCD4/USP15/TXK/PYHIN1/CASP1/PRKCA/GCH1/IRF7/FBXO38/TNFRSF14/RNF213/HLA-F/CASP3/OAS2/GBF1/GSDMD/ERAP1/ABCD2/ADAR/TPT1/TANK/ATG10/IFI44/CD74/MAP3K14/SBNO2/TRIM25/DDX60L/SOD2/TRIM44/BIRC3/IKZF3/CASP4/TAP2/CARD16/IFITM1/PIM2/DDX60/ISG15/KLRC2/NPC2/TP53/RGS1/IFI6/BST2/REG4/RPL13A/TRGV3/MOV10/TRAFD1/TRIM5/NLRC5/TRIM56/STAT2/IFIH1/IRF9/IFI35/GBP3/TRIM21/PARP14/RTP4/DTX3L/SOCS1/GBP2/TRIM22/PARP9/ALPK1/IFI44L/BAIAP2L1/IRF4/IFIT2/GBP4/IRF1/GBP1/GBP5/IFIT3/STAT1/HLA-G/CXCL8/IL1B"
"10","BP","GO:0034341","response to interferon-gamma",45,-0.659835760961906,-2.83730558374661,4.6968885976914e-09,3.01457503904032e-06,2.76316592544413e-06,210,"tags=38%, list=4%, signal=36%","CD74/IFITM1/TP53/BST2/RPL13A/NLRC5/GBP3/TRIM21/PARP14/SOCS1/GBP2/PARP9/GBP4/IRF1/GBP1/GBP5/STAT1"
"11","BP","GO:0002831","regulation of response to biotic stimulus",118,-0.48300049832046,-2.57939995392988,5.27825248368629e-09,3.01457503904032e-06,2.76316592544413e-06,605,"tags=32%, list=12%, signal=29%","PUM2/GRN/NOP53/MAP3K7/NMI/PRKDC/ANKRD17/USP15/TXK/PYHIN1/PRKCA/IRF7/FBXO38/HLA-F/ERAP1/ADAR/TRIM44/BIRC3/CARD16/DDX60/ISG15/KLRC2/TRAFD1/TRIM5/NLRC5/TRIM56/STAT2/IFI35/TRIM21/PARP14/DTX3L/SOCS1/PARP9/IRF1/GBP5/STAT1/HLA-G/IL1B"
"12","BP","GO:0045087","innate immune response",235,-0.380097481537617,-2.2675209884818,5.48686492772393e-09,3.01457503904032e-06,2.76316592544413e-06,594,"tags=25%, list=12%, signal=23%","GRN/IPO7/MAP3K7/MX2/NMI/PIK3CD/PRKDC/ANKRD17/JAK3/USP15/TXK/PYHIN1/CASP1/GCH1/IRF7/TNFRSF14/HLA-F/OAS2/GSDMD/ERAP1/ADAR/TANK/CD74/TRIM25/BIRC3/CASP4/IFITM1/DDX60/ISG15/KLRC2/TP53/IFI6/BST2/RPL13A/TRGV3/TRAFD1/TRIM5/NLRC5/TRIM56/STAT2/IFIH1/IFI35/GBP3/TRIM21/PARP14/DTX3L/SOCS1/GBP2/TRIM22/PARP9/ALPK1/IFIT2/GBP4/IRF1/GBP1/GBP5/IFIT3/STAT1/HLA-G"
"13","BP","GO:0071346","cellular response to interferon-gamma",35,-0.703916663685886,-2.83368118618786,8.47800613752235e-09,4.29965342036037e-06,3.94107151704581e-06,158,"tags=37%, list=3%, signal=36%","TP53/RPL13A/NLRC5/GBP3/PARP14/SOCS1/GBP2/PARP9/GBP4/IRF1/GBP1/GBP5/STAT1"
